dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,1,0,0.8393393393393394
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,2,0,0.8432432432432433
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,3,0,0.8318318318318318
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,4,0,0.8404404404404404
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7795,5,0,0.8436436436436436
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,0,0,0.841041041041041
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,1,0,0.8455455455455455
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,2,0,0.8401401401401402
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,3,0,0.8407407407407408
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,4,0,0.8389389389389389
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,148,5,0,0.8434434434434435
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,0,0,0.8403403403403403
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,1,0,0.8376376376376377
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,2,0,0.8369369369369369
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,3,0,0.8394394394394394
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,4,0,0.8392392392392393
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,3083,5,0,0.8413413413413413
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,0,0,0.8338338338338338
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,1,1,0.8398398398398398
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,2,1,0.8439439439439439
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,3,1,0.8419419419419419
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,4,1,0.8426426426426427
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,4964,5,0,0.8375375375375376
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,0,0,0.8406406406406406
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,1,0,0.8332332332332333
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,2,0,0.8404404404404404
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,3,0,0.8367367367367368
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,4,0,0.833033033033033
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,7184,5,0,0.8413413413413413
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,0,0,0.8388388388388388
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,1,0,0.8317317317317318
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,2,0,0.8434434434434435
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,3,0,0.8403403403403403
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,4,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,1244,5,0,0.8398398398398398
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,0,0,0.8433433433433434
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,1,0,0.8441441441441442
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,2,0,0.8362362362362362
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,3,0,0.8352352352352352
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,4,0,0.8424424424424425
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.001,50,0.0313,0.05,0.5,5617,5,0,0.8383383383383384
