dataset,model,class_pair,target_id,surrogate_id,y_adv,num_classes,n_candidates,u_t,spearman_neg_margin_vs_u,spearman_u_vs_normalized_residual_dot,spearman_neg_margin_vs_residual_dot,fraction_margin_bounds_satisfied,fraction_residual_dot_bounds_satisfied,margin_bound_violation_count,margin_bound_max_violation,residual_dot_bound_violation_count,residual_dot_bound_max_violation,checkpoint
CIFAR10,ResNet20BN,frog-airplane,2041,14,6,10,5000,0.99999979031415565,0.9991925044157004,0.99990053910002175,0.99901853176874145,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_14.pt
CIFAR10,ResNet20BN,frog-airplane,9235,15,6,10,5000,0.99939867635699298,0.99922732505709322,0.99993522687740921,0.99910877244435103,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,338,15,6,10,5000,0.99907084571489357,0.99922732505709322,0.99914207609368322,0.99841664006466579,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,255,15,6,10,5000,0.99999945158389059,0.99922732505709322,0.99993661273346468,0.99911127612445128,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,3207,15,6,10,5000,0.99999999962115249,0.99922732505709322,0.99993516390140669,0.99910868287634746,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,8563,15,6,10,5000,0.99940991929514922,0.99922732505709322,0.99935963024638541,0.99858703488748157,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,912,15,6,10,5000,0.98834471676896662,0.99922732505709322,0.99921426780857092,0.99852784570111397,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,4639,15,6,10,5000,0.98979603462496446,0.99922732505709322,0.99993946748557894,0.99911338562853558,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,2570,15,6,10,5000,0.99999650143922159,0.99922732505709322,0.99993739782149604,0.99911538079661544,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,3117,15,6,10,5000,0.99999463633778918,0.99922732505709322,0.99993848809353969,0.99912090281283628,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,2041,15,6,10,5000,0.9999998112189471,0.99922732505709322,0.99993519586940804,0.99910877782035135,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_15.pt
CIFAR10,ResNet20BN,frog-airplane,9235,16,6,10,5000,0.99999957125791583,0.99924506842578464,0.99994797510191924,0.99915289397409546,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,338,16,6,10,5000,0.99999993083463623,0.99924506842578464,0.99942796583311877,0.99873747339746866,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,255,16,6,10,5000,0.99550699485150784,0.99924506842578464,0.99910185506807436,0.9984316298652276,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,3207,16,6,10,5000,0.99999999729309419,0.99924506842578464,0.99994815241392632,0.9991531431901054,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,8563,16,6,10,5000,0.99999267400036917,0.99924506842578464,0.99940191114407662,0.99872780024508145,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,912,16,6,10,5000,0.99999632608948685,0.99924506842578464,0.99994802607792121,0.9991529213340965,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,4639,16,6,10,5000,0.99999999948357032,0.99924506842578464,0.99995290940611659,0.99915446045415812,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,2570,16,6,10,5000,0.99998973680025949,0.99924506842578464,0.99911422553256923,0.99844458468174602,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,3117,16,6,10,5000,0.99996372867279948,0.99924506842578464,0.99994797510191924,0.999152907510096,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,2041,16,6,10,5000,0.99999930427452821,0.99924506842578464,0.9999479753899192,0.99915289109409533,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_16.pt
CIFAR10,ResNet20BN,frog-airplane,9235,17,6,10,5000,0.99999998677269786,0.99917047491081923,0.99995527004621099,0.99906569244262788,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,338,17,6,10,5000,0.99999997523266382,0.99917047491081923,0.99995526966221093,0.99906571068262862,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,255,17,6,10,5000,0.9999999997268092,0.99917047491081923,0.99995562371022517,0.99906644988265814,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,3207,17,6,10,5000,0.99999782749611732,0.99917047491081923,0.99995540396621629,0.99906593810663769,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,8563,17,6,10,5000,0.99997590231588118,0.99917047491081923,0.99995901001436061,0.99907271157890865,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,912,17,6,10,5000,0.64980274087554957,0.99917047491081923,0.99966254030650181,0.99888774501151001,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,4639,17,6,10,5000,0.99994157539628703,0.99917047491081923,0.99995541231821672,0.99906599877864011,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,2570,17,6,10,5000,0.99999999456968625,0.99917047491081923,0.99995298495811957,0.99908100338724037,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,3117,17,6,10,5000,0.99999998696367054,0.99917047491081923,0.99995532716621327,0.99906589557863601,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,2041,17,6,10,5000,0.99890645143383006,0.99917047491081923,0.99995697193427902,0.99907063730682566,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_17.pt
CIFAR10,ResNet20BN,frog-airplane,9235,18,6,10,5000,0.99999915057110433,0.99915022687800925,0.99994501503780076,0.99902886597715479,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,338,18,6,10,5000,0.99999997308705768,0.99915022687800925,0.99994508895780376,0.99902902456916121,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,255,18,6,10,5000,0.99999999998388456,0.99915022687800925,0.99994538550181555,0.99902904280916194,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,3207,18,6,10,5000,0.99999999433432551,0.99915022687800925,0.99994514521380595,0.99902944188117782,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,8563,18,6,10,5000,0.99999997821560249,0.99915022687800925,0.99915500076620023,0.9983137164445488,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,912,18,6,10,5000,0.99990635495751867,0.99915022687800925,0.99973507973340336,0.99889212971568542,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,4639,18,6,10,5000,0.99999999989329402,0.99915022687800925,0.99994647548585924,0.99902236879289497,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,2570,18,6,10,5000,0.9998884979638315,0.99915022687800925,0.99981270322450833,0.99907053074682139,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,3117,18,6,10,5000,0.99999999938900419,0.99915022687800925,0.99994636441385476,0.99903269656930804,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,2041,18,6,10,5000,0.99999999163613773,0.99915022687800925,0.99994501484580078,0.99902886952915493,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_18.pt
CIFAR10,ResNet20BN,frog-airplane,9235,19,6,10,5000,0.99999968487477375,0.99913792457351713,0.99993405020536219,0.99898757195950305,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,338,19,6,10,5000,0.99996510579330089,0.99913792457351713,0.99985335327413427,0.99895520584620845,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,255,19,6,10,5000,0.99999964074662084,0.99913792457351713,0.99993536146941464,0.99898958392758352,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,3207,19,6,10,5000,0.99999987885503194,0.99913792457351713,0.99993302703732123,0.99898455765538252,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,8563,19,6,10,5000,0.99999996268161306,0.99913792457351713,0.99969033873961377,0.99887396488295876,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,912,19,6,10,5000,0.64039152465268201,0.99913792457351713,0.99970974898039011,0.99891111611644479,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,4639,19,6,10,5000,0.9999999992745765,0.99913792457351713,0.99981627855265132,0.99886240043449614,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,2570,19,6,10,5000,0.99999989400419675,0.99913792457351713,0.9999337589413505,0.99898655791146251,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,3117,19,6,10,5000,0.99999999996630573,0.99913792457351713,0.99993302703732123,0.99898455765538252,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,2041,19,6,10,5000,0.99999999863789901,0.99913792457351713,0.99993302703732123,0.99898455765538252,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_19.pt
CIFAR10,ResNet20BN,frog-airplane,9235,20,6,10,5000,0.99999999695989783,0.99926654278666194,0.99996306447852279,0.99919075663963042,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,338,20,6,10,5000,0.99999998626662301,0.99926654278666194,0.99996306447852279,0.99919075663963042,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,255,20,6,10,5000,0.99999911196750069,0.99926654278666194,0.99943248628129966,0.99872187399687518,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,3207,20,6,10,5000,0.99999998815072366,0.99926654278666194,0.99996162668646527,0.99919898307195953,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,8563,20,6,10,5000,0.99999967464762063,0.99926654278666194,0.99937182435887317,0.99856710375068436,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,912,20,6,10,5000,0.95889457339052342,0.99926654278666194,0.99911476140459066,0.99840876998435102,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,4639,20,6,10,5000,0.99999999997605515,0.99926654278666194,0.99996307657452321,0.99919077228763109,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,2570,20,6,10,5000,0.99999877515522484,0.99926654278666194,0.99904438735377565,0.99845180678607248,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,3117,20,6,10,5000,0.99999999999648381,0.99926654278666194,0.99996306447852279,0.99919075663963042,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,2041,20,6,10,5000,0.99999998902887832,0.99926654278666194,0.9999630643825228,0.99919075548763037,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_20.pt
CIFAR10,ResNet20BN,frog-airplane,9235,21,6,10,5000,0.99995289334575777,0.99917937103917498,0.9999528076461125,0.99907457945098332,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,338,21,6,10,5000,0.45487400124367505,0.99917937103917498,0.99995760092630426,0.99908078671523171,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,255,21,6,10,5000,0.99999999999488987,0.99917937103917498,0.9999535815981434,0.99907547426701915,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,3207,21,6,10,5000,0.99999996291549054,0.99917937103917498,0.9999528076461125,0.99907457945098332,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,8563,21,6,10,5000,0.99999972673345772,0.99917937103917498,0.99986709029868381,0.99904617420184716,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,912,21,6,10,5000,0.99677176912086085,0.99917937103917498,0.99909304140372179,0.99830636236425463,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,4639,21,6,10,5000,0.99999999277103579,0.99917937103917498,0.99995286227011471,0.99907463071498537,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,2570,21,6,10,5000,0.99987520212434955,0.99917937103917498,0.99995094332603796,0.99910592220423711,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,3117,21,6,10,5000,0.99999807584077527,0.99917937103917498,0.99995282521411322,0.99907479410699196,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,2041,21,6,10,5000,0.99999996193301444,0.99917937103917498,0.99995289865411618,0.99907512281100508,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_21.pt
CIFAR10,ResNet20BN,frog-airplane,9235,22,6,10,5000,0.99999998695468229,0.99931461999656834,0.99995787327831509,0.99922759100108505,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,338,22,6,10,5000,0.99999995224475713,0.99931461999656834,0.99995788345431547,0.99922763544908688,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,255,22,6,10,5000,0.99999890661586166,0.99931461999656834,0.99995472879818936,0.99924867418592889,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,3207,22,6,10,5000,0.97753970554615499,0.99931461999656834,0.99996470991858855,0.99923166730524826,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,8563,22,6,10,5000,0.99999993163364764,0.99931461999656834,0.99996080953443256,0.99924593400981931,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,912,22,6,10,5000,0.99999898294879463,0.99931461999656834,0.99959464027178579,0.99889837329190845,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,4639,22,6,10,5000,0.9999986086870003,0.99931461999656834,0.99995802659032129,0.99922755144908348,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,2570,22,6,10,5000,0.99999470821642777,0.99931461999656834,0.99995902105436107,0.99923540472939787,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,3117,22,6,10,5000,0.99999884325659272,0.99931461999656834,0.99995790102231619,0.9992276206650863,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,2041,22,6,10,5000,0.99999998381337163,0.99931461999656834,0.99995787356631516,0.99922760588108572,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_22.pt
CIFAR10,ResNet20BN,frog-airplane,9235,23,6,10,5000,0.99999998236580789,0.99929710400388438,0.99992851503714075,0.99915318473412762,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,338,23,6,10,5000,0.99999886537361837,0.99929710400388438,0.99992830604513239,0.99915299724612006,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,255,23,6,10,5000,0.99999999913102766,0.99929710400388438,0.9999283067171324,0.99915301241412069,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,3207,23,6,10,5000,0.97811142580846322,0.99929710400388438,0.99992840742113653,0.99915304870212218,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,8563,23,6,10,5000,0.99999942389522123,0.99929710400388438,0.99993037820521535,0.99915661462226479,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,912,23,6,10,5000,0.9999986775035502,0.99929710400388438,0.9998638116105526,0.99925053968202182,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,4639,23,6,10,5000,0.99999998703074189,0.99929710400388438,0.99991275001251023,0.99915198751807965,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,2570,23,6,10,5000,0.99996656682194385,0.99929710400388438,0.99993107391724312,0.9992368472014741,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,3117,23,6,10,5000,0.9999999999178657,0.99929710400388438,0.9999283067171324,0.99915301855812089,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,2041,23,6,10,5000,0.99990221662658396,0.99929710400388438,0.99992830623713247,0.99915299715012007,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_23.pt
CIFAR10,ResNet20BN,frog-airplane,9235,24,6,10,5000,0.99999992001340199,0.99926865046674618,0.99992899081315978,0.99913267327730715,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
CIFAR10,ResNet20BN,frog-airplane,338,24,6,10,5000,0.99999529548095845,0.99926865046674618,0.99986236834649489,0.99911370953254852,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
CIFAR10,ResNet20BN,frog-airplane,255,24,6,10,5000,0.9999998696749931,0.99926865046674618,0.99992913980516573,0.99913289062131583,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
CIFAR10,ResNet20BN,frog-airplane,3207,24,6,10,5000,0.99999074386548559,0.99926865046674618,0.99993003942120173,0.99913361110134458,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
CIFAR10,ResNet20BN,frog-airplane,8563,24,6,10,5000,0.99975701567496156,0.99926865046674618,0.99993462294138513,0.99915922899036935,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
CIFAR10,ResNet20BN,frog-airplane,912,24,6,10,5000,0.99944867481082611,0.99926865046674618,0.99903004264920192,0.99844286745771493,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
CIFAR10,ResNet20BN,frog-airplane,4639,24,6,10,5000,0.99999999986080068,0.99926865046674618,0.99992909622116399,0.99913263775730565,1,1,0,0,0,0,/scratch/mmoslem3/attack_if/cache/surrogates/ResNet20BN_60ep_lr0.1_bs128_seed42/net_24.pt
