dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,1,1,0.8358358358358359
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,2,0,0.8415415415415416
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,3,0,0.8435435435435436
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,4,0,0.8357357357357358
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,5,1,0.8424424424424425
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,0,1,0.8406406406406406
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,1,1,0.8396396396396396
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,2,1,0.8447447447447447
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,3,0,0.840940940940941
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,4,1,0.8428428428428428
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,5,1,0.8408408408408409
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,0,1,0.8338338338338338
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,1,1,0.8387387387387387
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,2,1,0.8442442442442443
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,3,1,0.8393393393393394
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,4,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,5,1,0.8379379379379379
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,0,1,0.841041041041041
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,1,1,0.8344344344344344
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,2,1,0.840940940940941
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,3,1,0.8368368368368369
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,4,1,0.838038038038038
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,5,1,0.8393393393393394
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,0,0,0.842042042042042
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,1,0,0.8279279279279279
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,2,0,0.8437437437437437
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,3,1,0.8434434434434435
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,4,0,0.8354354354354354
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,5,0,0.8437437437437437
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,0,0,0.8465465465465466
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,1,0,0.8357357357357358
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,2,0,0.8412412412412412
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,3,0,0.8255255255255255
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,4,0,0.8395395395395395
CIFAR10,ConvNetBN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,5,0,0.8377377377377377
