dataset,model,class_pair,poison_rho,train_set_size,candidate_count,requested_m,candidate_fraction,selector,selector_label,targets,budget_valid,invalid_reason,mean_overlap_at_m,median_overlap_at_m,q25_overlap_at_m,q75_overlap_at_m,mean_jaccard_at_m,median_jaccard_at_m,q25_jaccard_at_m,q75_jaccard_at_m,mean_spearman_exact_top_m,median_spearman_exact_top_m,q25_spearman_exact_top_m,q75_spearman_exact_top_m,mean_spearman_selected_union,median_spearman_selected_union,q25_spearman_selected_union,q75_spearman_selected_union
CIFAR10,VGG13BN,dog-bird,0.04,50000,5000,2000,0.4,beta0,GRAFT (\beta=0),10,True,,0.5763999999999999,0.573,0.562125,0.594875,0.4053334582144508,0.40155270825261147,0.39094683521721774,0.4233706477365314,0.2237464351438792,0.22646565036641259,0.1993961231535589,0.24095774423943606,-0.09899927507896003,-0.12102974674490605,-0.13306616582234074,-0.06649375867551853
CIFAR10,VGG13BN,dog-bird,0.04,50000,5000,2000,0.4,beta1,GRAFT+ (\beta=1),10,True,,0.7419999999999999,0.74075,0.73825,0.7450000000000001,0.5898675990490589,0.5882485374050346,0.5851002462011007,0.5936262562613827,0.7457497044159356,0.7523836888459221,0.7310559470139868,0.7612215407516589,0.5527848870958814,0.5491911815675079,0.5314392666615508,0.5745266445980214
CIFAR10,VGG13BN,dog-bird,0.04,50000,5000,2000,0.4,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9460515703483185,-0.9435149523787381,-0.9505948837372861,-0.9406758645439661,-0.9918526017136735,-0.9914343842319462,-0.9922216256669342,-0.9913959855535333
CIFAR10,VGG13BN,dog-bird,0.04,50000,5000,2000,0.4,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9573,0.9564999999999999,0.95375,0.9585,0.9181351936494219,0.916630697315615,0.9115893359546282,0.9203072491598656,0.9460515703483185,0.9435149523787381,0.9406758645439661,0.9505948837372861,0.9473246209263865,0.9447867548504499,0.9427091777428142,0.9512591722266555
CIFAR10,VGG13BN,frog-airplane,0.001,50000,5000,50,0.01,A,Backbone alignment A,10,True,,0.992,1.0,0.98,1.0,0.9843137254901961,1.0,0.9607843137254902,1.0,0.997627851140456,0.9982713085234093,0.9980792316926771,0.9987755102040815,0.9975643180349062,0.9981854280173608,0.9978229753439837,0.9987330316742082
CIFAR10,VGG13BN,frog-airplane,0.001,50000,5000,50,0.01,beta0,GRAFT (\beta=0),10,True,,0.07,0.06,0.045,0.095,0.036679053867434426,0.030927835051546393,0.02303808121186619,0.04989035087719298,0.12328451380552219,0.15130852340936374,0.034069627851140455,0.19990396158463383,-0.6706103559268852,-0.6623076671579223,-0.6901911623758965,-0.6484717287917023
CIFAR10,VGG13BN,frog-airplane,0.001,50000,5000,50,0.01,beta1,GRAFT+ (\beta=1),10,True,,0.8459999999999999,0.86,0.84,0.86,0.7340179488877026,0.7543859649122807,0.7241379310344828,0.7543859649122807,0.8705114045618247,0.8641536614645858,0.8414885954381752,0.907202881152461,0.8314494380067572,0.8481415036715108,0.79953007518797,0.8718442804849647
CIFAR10,VGG13BN,frog-airplane,0.001,50000,5000,50,0.01,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6785594237695077,-0.6779831932773108,-0.736998799519808,-0.6004321728691476,-0.9519987998799879,-0.9519471947194719,-0.9600600060005999,-0.9423132313231323
CIFAR10,VGG13BN,frog-airplane,0.001,50000,5000,50,0.01,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.8019999999999999,0.81,0.765,0.82,0.6712636660412665,0.6807909604519774,0.6195134849286092,0.6949152542372882,0.6785594237695077,0.6779831932773108,0.6004321728691476,0.736998799519808,0.6256224587956438,0.6380082658428655,0.52276846268314,0.6894523522014055
CIFAR10,VGG13BN,frog-airplane,0.002,50000,5000,100,0.02,A,Backbone alignment A,10,True,,0.994,0.99,0.99,1.0,0.9881188118811881,0.9801980198019802,0.9801980198019802,1.0,0.9984746474647463,0.9987638763876386,0.998139813981398,0.9993759375937593,0.9984689292458656,0.9987638763876386,0.9981391962725683,0.9993739079790331
CIFAR10,VGG13BN,frog-airplane,0.002,50000,5000,100,0.02,beta0,GRAFT (\beta=0),10,True,,0.09500000000000001,0.095,0.0675,0.1175,0.050280958582312504,0.049875998897767976,0.03497598100070168,0.062422604975796464,0.13827542754275426,0.1344554455445544,0.1036063606360636,0.18064806480648063,-0.6429365032276755,-0.6461449658456043,-0.6606762678378485,-0.6154460201674168
CIFAR10,VGG13BN,frog-airplane,0.002,50000,5000,100,0.02,beta1,GRAFT+ (\beta=1),10,True,,0.8149999999999998,0.825,0.7875000000000001,0.8374999999999999,0.6898792795673303,0.7021584818194988,0.6496762639482023,0.7204538756262895,0.8716243624362436,0.8619621962196219,0.8410081008100809,0.9107200720072006,0.7872540750804389,0.7847262809273329,0.7410989833084782,0.8409028100331262
CIFAR10,VGG13BN,frog-airplane,0.002,50000,5000,100,0.02,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7724956495649564,-0.7863666366636664,-0.8010411041104109,-0.7526822682268226,-0.9653582156164674,-0.9642045675344842,-0.9699317482937074,-0.9619402985074628
CIFAR10,VGG13BN,frog-airplane,0.002,50000,5000,100,0.02,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.8150000000000001,0.81,0.7925,0.8374999999999999,0.6885204127126773,0.680672268907563,0.65633608815427,0.7204538756262895,0.7724956495649564,0.7863666366636664,0.7526822682268226,0.8010411041104109,0.7156810821981862,0.7183610379910552,0.6952488314277945,0.7441311512368303
CIFAR10,VGG13BN,frog-airplane,0.005,50000,5000,250,0.05,A,Backbone alignment A,10,True,,0.9940000000000001,0.994,0.992,0.996,0.9880920011528014,0.9880794283184722,0.9841269841269841,0.9920318725099602,0.9992088705419286,0.9994124705995294,0.9990785772572359,0.9995224883598136,0.9992038995682767,0.999415579220696,0.9990791586149287,0.9995200106781605
CIFAR10,VGG13BN,frog-airplane,0.005,50000,5000,250,0.05,beta0,GRAFT (\beta=0),10,True,,0.17679999999999998,0.16,0.148,0.199,0.09747575214030336,0.08696165860897263,0.07991360691144708,0.11049519586104951,0.09943086449383189,0.10095214323429175,0.08343531896510344,0.1152918926702827,-0.5581448309412063,-0.5747545361439401,-0.6033789289382222,-0.5185669668116355
CIFAR10,VGG13BN,frog-airplane,0.005,50000,5000,250,0.05,beta1,GRAFT+ (\beta=1),10,True,,0.7656,0.768,0.734,0.806,0.6230893758294707,0.6234450769555133,0.5797906965099394,0.6750559284116331,0.8348657610521768,0.8475046320741131,0.8108266692267075,0.8669629914078625,0.7077198057404813,0.7309303675171138,0.6571117716654777,0.7848479274759066
CIFAR10,VGG13BN,frog-airplane,0.005,50000,5000,250,0.05,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8528099073585176,-0.8562449959199346,-0.8721184658954542,-0.8489540632650122,-0.9705291554806255,-0.9762983664949779,-0.9785875703502813,-0.9642074058374427
CIFAR10,VGG13BN,frog-airplane,0.005,50000,5000,250,0.05,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.8720000000000001,0.876,0.857,0.883,0.7734856274415771,0.7793819655521783,0.7497853024168813,0.7905145929339478,0.8528099073585176,0.8562449959199346,0.8489540632650122,0.8721184658954542,0.8262048644384578,0.833586011633834,0.8163728843258486,0.8427100489956445
CIFAR10,VGG13BN,frog-airplane,0.01,50000,5000,500,0.1,A,Backbone alignment A,10,True,,0.9952,0.996,0.994,0.9975,0.9904618866335548,0.9920318725099602,0.9880715705765407,0.9950139561514422,0.9994925587694066,0.9996044784179137,0.9993864615458461,0.9997440569741565,0.9994883701619461,0.9996054517749043,0.9993805563236569,0.9997441870217071
CIFAR10,VGG13BN,frog-airplane,0.01,50000,5000,500,0.1,beta0,GRAFT (\beta=0),10,True,,0.26060000000000005,0.251,0.232,0.2825,0.15023261748557817,0.14357375625729035,0.13122607206756576,0.16448592058348155,0.15806134904539618,0.14790159960639843,0.12987452749810996,0.2173575894303577,-0.46284787063468363,-0.480898575506975,-0.5029774301384696,-0.42859405766790043
CIFAR10,VGG13BN,frog-airplane,0.01,50000,5000,500,0.1,beta1,GRAFT+ (\beta=1),10,True,,0.7031999999999999,0.715,0.6964999999999999,0.737,0.5441635421654433,0.5564437984496124,0.5343476452460628,0.5835579514824798,0.8015795711182845,0.7961923847695391,0.7682830091320365,0.8427275869103477,0.5877714219278342,0.6054238642501608,0.5719985338825114,0.6484845274991511
CIFAR10,VGG13BN,frog-airplane,0.01,50000,5000,500,0.1,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9016912099648398,-0.9097059748238993,-0.9133577814311256,-0.8933570134280537,-0.966349189205012,-0.9673772376376486,-0.9813484789965444,-0.9534547885595119
CIFAR10,VGG13BN,frog-airplane,0.01,50000,5000,500,0.1,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9084000000000001,0.911,0.903,0.9175,0.8323838871210159,0.8365860075419767,0.8231586098040978,0.8475762391635007,0.9016912099648398,0.9097059748238993,0.8933570134280537,0.9133577814311256,0.8907912079021857,0.9028466810828459,0.8734948465483443,0.9078976324283811
CIFAR10,VGG13BN,frog-airplane,0.02,50000,5000,1000,0.2,A,Backbone alignment A,10,True,,0.9955999999999999,0.996,0.99425,0.998,0.9912536020867012,0.9920318725099602,0.9885661157433508,0.9960079840319361,0.9995355494341774,0.9997646992636176,0.9994953927435956,0.999849949599821,0.9995328866028054,0.9997659519778067,0.9994923991173122,0.9998466298676589
CIFAR10,VGG13BN,frog-airplane,0.02,50000,5000,1000,0.2,beta0,GRAFT (\beta=0),10,True,,0.38470000000000004,0.384,0.37575000000000003,0.4005,0.2383908505479945,0.23762565806302394,0.23133832874893295,0.2504202725892873,0.151614952014952,0.1534784074784075,0.13466989466989468,0.18666533166533167,-0.3189250793426538,-0.3250969204673455,-0.3523917119709657,-0.2933470375588738
CIFAR10,VGG13BN,frog-airplane,0.02,50000,5000,1000,0.2,beta1,GRAFT+ (\beta=1),10,True,,0.6719,0.6915,0.654,0.7,0.5072037782977714,0.5284857886449335,0.4859237048142595,0.5384615384615384,0.7415481923481924,0.7505831945831947,0.7218682818682819,0.7754599754599755,0.48944491224474856,0.5212610423756221,0.4741240157562186,0.5547781570016255
CIFAR10,VGG13BN,frog-airplane,0.02,50000,5000,1000,0.2,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9460192972192972,-0.9494974334974335,-0.9516460956460957,-0.9395055335055336,-0.9747825979265736,-0.9707121455239209,-0.9801105347647607,-0.9692480391134536
CIFAR10,VGG13BN,frog-airplane,0.02,50000,5000,1000,0.2,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9464,0.945,0.9412499999999999,0.95175,0.8983301728772268,0.8957363003852568,0.8890203869613413,0.907949927549653,0.9460192972192972,0.9494974334974335,0.9395055335055336,0.9516460956460957,0.9446578821778786,0.9477207086134745,0.938066352111759,0.9513280790070611
CIFAR10,VGG13BN,frog-airplane,0.04,50000,5000,2000,0.4,A,Backbone alignment A,10,True,,0.9955999999999999,0.99725,0.99375,0.9978750000000001,0.9912610590747335,0.9945152074947228,0.9875809572039548,0.9957591052309347,0.9995467649856329,0.9997803536318998,0.9992674024408594,0.9999120988527264,0.9995393017487075,0.9997791407377166,0.9992469022323824,0.9999115579145662
CIFAR10,VGG13BN,frog-airplane,0.04,50000,5000,2000,0.4,beta0,GRAFT (\beta=0),10,True,,0.5570000000000002,0.5565,0.549625,0.560875,0.3861257234425882,0.3855219673260134,0.37895892353299354,0.3897333763629706,0.21723723240930806,0.20876485094121272,0.18985989583997395,0.24564657478664367,-0.08632900048423833,-0.08700401695232994,-0.10159948341503419,-0.06019208081140301
CIFAR10,VGG13BN,frog-airplane,0.04,50000,5000,2000,0.4,beta1,GRAFT+ (\beta=1),10,True,,0.6809000000000001,0.6872499999999999,0.676375,0.69375,0.5165437011959811,0.5235260154180484,0.5110111052662007,0.5311006466534891,0.6886102565525641,0.7002909468227367,0.6703314745828686,0.7256374919093729,0.4451573059383568,0.46052065353941335,0.4361449284045062,0.4977296571262733
CIFAR10,VGG13BN,frog-airplane,0.04,50000,5000,2000,0.4,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0005,0.0,0.0,0.000875,0.00025021272213234316,0.0,0.0,0.0004377032227041252,-0.9804891471222866,-0.9814694341173584,-0.9824447632361908,-0.9783970185992547,-0.9926204875492631,-0.9936665189173965,-0.9941566108169725,-0.9918904218773417
CIFAR10,VGG13BN,frog-airplane,0.04,50000,5000,2000,0.4,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9753000000000001,0.97575,0.9746250000000001,0.976,0.9517998839652083,0.9526483955588092,0.9505059994529736,0.953125,0.9804891471222866,0.9814694341173584,0.9783970185992547,0.9824447632361908,0.9808506364988352,0.9818827626949596,0.9787231324176338,0.9827204182184415
CIFAR100,ResNet18BN,sea-willow_tree,0.001,50000,500,50,0.1,A,Backbone alignment A,10,True,,0.982,0.98,0.965,1.0,0.9651583710407241,0.9607843137254902,0.9325037707390649,1.0,0.9955342136854741,0.9969747899159663,0.9942136854741896,0.9977911164465786,0.9952465932672052,0.9969304644934897,0.9941068793264766,0.9976790745325707
CIFAR100,ResNet18BN,sea-willow_tree,0.001,50000,500,50,0.1,beta0,GRAFT (\beta=0),10,True,,0.348,0.36,0.30000000000000004,0.395,0.2126496523863522,0.21951219512195122,0.17697107203630177,0.24614197530864196,-0.12155582232893156,-0.09743097238895557,-0.20352941176470585,-0.06823529411764706,-0.40371590955529896,-0.3597698558474047,-0.55286946605228,-0.28760489110915205
CIFAR100,ResNet18BN,sea-willow_tree,0.001,50000,500,50,0.1,beta1,GRAFT+ (\beta=1),10,True,,0.6379999999999999,0.64,0.61,0.675,0.4698977609765427,0.47058823529411764,0.43907563025210083,0.5094979647218453,0.4546266506602641,0.4833613445378151,0.3958223289315726,0.5300360144057623,0.271094694479728,0.2783333969538496,0.17085618735242508,0.373859722367185
CIFAR100,ResNet18BN,sea-willow_tree,0.001,50000,500,50,0.1,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6253349339735894,-0.6060984393757503,-0.6413685474189675,-0.595486194477791,-0.9506813183048735,-0.9488508850885087,-0.9533543354335433,-0.9467168825150328
CIFAR100,ResNet18BN,sea-willow_tree,0.001,50000,500,50,0.1,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.812,0.8,0.785,0.85,0.6861418077646789,0.6666666666666666,0.6461748633879781,0.7395182872435326,0.6253349339735894,0.6060984393757503,0.595486194477791,0.6413685474189675,0.5754056946486633,0.5809817412200609,0.5488997119655614,0.5995797096029333
CIFAR100,ResNet18BN,sea-willow_tree,0.002,50000,500,100,0.2,A,Backbone alignment A,10,True,,0.991,0.99,0.99,0.9975,0.9822558726460882,0.9801980198019802,0.9801980198019802,0.995049504950495,0.9960831080565289,0.9985418541854184,0.9968346834683468,0.999111911191119,0.9960779094406697,0.9985264997087944,0.9968892386122172,0.9990945967302114
CIFAR100,ResNet18BN,sea-willow_tree,0.002,50000,500,100,0.2,beta0,GRAFT (\beta=0),10,True,,0.44499999999999995,0.435,0.43,0.46749999999999997,0.2866582616429325,0.2779683161848767,0.27388535031847133,0.3050674815380698,0.13993279327932795,0.15673567356735674,0.11506450645064506,0.16909690969096908,-0.22139688483313974,-0.1843052596128541,-0.28781823739494494,-0.17565912515633927
CIFAR100,ResNet18BN,sea-willow_tree,0.002,50000,500,100,0.2,beta1,GRAFT+ (\beta=1),10,True,,0.688,0.69,0.67,0.7075,0.5253657456554534,0.5268065268065267,0.5037593984962406,0.5474060822898033,0.6085616561656165,0.6085508550855084,0.5854545454545453,0.6289528952895289,0.400763577374566,0.40045011257149943,0.3459629531102578,0.4565517462989309
CIFAR100,ResNet18BN,sea-willow_tree,0.002,50000,500,100,0.2,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7867806780678067,-0.7982118211821181,-0.8106090609060905,-0.7596069606960695,-0.9709915589007586,-0.972395367234608,-0.9740403510087753,-0.967154041533872
CIFAR100,ResNet18BN,sea-willow_tree,0.002,50000,500,100,0.2,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.865,0.87,0.845,0.8775,0.762913975010244,0.7699115044247787,0.7316999395039323,0.7817635903919089,0.7867806780678067,0.7982118211821181,0.7596069606960695,0.8106090609060905,0.7738619512297971,0.78568899676841,0.7355260309613184,0.8140305457986841
CIFAR100,ResNet18BN,sea-willow_tree,0.005,50000,500,250,0.5,A,Backbone alignment A,10,True,,0.9968,0.996,0.996,0.999,0.9936318219186745,0.9920318725099602,0.9920318725099602,0.99800796812749,0.9992984590613668,0.9994117025872413,0.9990453126871383,0.9996951950646168,0.9992984838736307,0.999415885511311,0.9990328928590817,0.9996958402181154
CIFAR100,ResNet18BN,sea-willow_tree,0.005,50000,500,250,0.5,beta0,GRAFT (\beta=0),10,True,,0.7456,0.74,0.733,0.761,0.5946690870370539,0.5873015873015873,0.5785349199377071,0.6142332586507344,0.26382642922286753,0.25062352997647963,0.2361908510536168,0.2890060960975375,0.1407522228920787,0.14710151613306438,0.11841520365743606,0.1715077826720303
CIFAR100,ResNet18BN,sea-willow_tree,0.005,50000,500,250,0.5,beta1,GRAFT+ (\beta=1),10,True,,0.8236000000000001,0.816,0.812,0.83,0.7005633459301166,0.6891891891891891,0.6835016835016835,0.7094166433696766,0.6638190563049008,0.6630561128978063,0.639777468439495,0.6798732779724475,0.5923040216607206,0.5975492728848434,0.5503081661823586,0.6148782108366011
CIFAR100,ResNet18BN,sea-willow_tree,0.005,50000,500,250,0.5,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.056400000000000006,0.054,0.048,0.063,0.02906077179751253,0.027750314768338953,0.02459016393442623,0.032525347192638665,-0.9153800220803532,-0.9116559304948879,-0.9336352901646425,-0.9034633514136224,-0.984372452024304,-0.9838056027352484,-0.9877279629416783,-0.9823373741805856
CIFAR100,ResNet18BN,sea-willow_tree,0.005,50000,500,250,0.5,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9436,0.946,0.937,0.952,0.8934829033982226,0.8975400391750201,0.8814725492977727,0.9083969465648855,0.9153800220803532,0.9116559304948879,0.9034633514136224,0.9336352901646425,0.9170852645456755,0.915545177230882,0.9042502012570183,0.9342376917081726
CIFAR100,ResNet18BN,sea-willow_tree,0.01,50000,500,500,1.0,A,Backbone alignment A,10,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999862189040879,0.9998724754846848,0.9998105312307549,0.9999304057170356,0.999862189040879,0.9998724754846848,0.9998105312307549,0.9999304057170356
CIFAR100,ResNet18BN,sea-willow_tree,0.01,50000,500,500,1.0,beta0,GRAFT (\beta=0),10,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.675706066024264,0.6760965283861136,0.6640534242136968,0.6907241548966195,0.675706066024264,0.6760965283861136,0.6640534242136968,0.6907241548966195
CIFAR100,ResNet18BN,sea-willow_tree,0.01,50000,500,500,1.0,beta1,GRAFT+ (\beta=1),10,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.853057473029892,0.8515784623138491,0.8425962583850335,0.8652694130776524,0.853057473029892,0.8515784623138491,0.8425962583850335,0.8652694130776524
CIFAR100,ResNet18BN,sea-willow_tree,0.01,50000,500,500,1.0,product_neg_MRA_high,Product (-M)RA · high first,10,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9826288863746914,-0.9824342817371269,-0.98625790503162,-0.9812884927048949,-0.9826288863746914,-0.9824342817371269,-0.98625790503162,-0.9812884927048949
CIFAR100,ResNet18BN,sea-willow_tree,0.01,50000,500,500,1.0,product_neg_MRA_low,Product (-M)RA · low first,10,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9826288863746914,0.9824342817371269,0.9812884927048949,0.98625790503162,0.9826288863746914,0.9824342817371269,0.9812884927048949,0.98625790503162
CIFAR100,ResNet18BN,sea-willow_tree,0.02,50000,500,1000,2.0,A,Backbone alignment A,10,False,requested m=1000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.02,50000,500,1000,2.0,beta0,GRAFT (\beta=0),10,False,requested m=1000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.02,50000,500,1000,2.0,beta1,GRAFT+ (\beta=1),10,False,requested m=1000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.02,50000,500,1000,2.0,product_neg_MRA_high,Product (-M)RA · high first,10,False,requested m=1000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.02,50000,500,1000,2.0,product_neg_MRA_low,Product (-M)RA · low first,10,False,requested m=1000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.04,50000,500,2000,4.0,A,Backbone alignment A,10,False,requested m=2000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.04,50000,500,2000,4.0,beta0,GRAFT (\beta=0),10,False,requested m=2000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.04,50000,500,2000,4.0,beta1,GRAFT+ (\beta=1),10,False,requested m=2000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.04,50000,500,2000,4.0,product_neg_MRA_high,Product (-M)RA · high first,10,False,requested m=2000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,0.04,50000,500,2000,4.0,product_neg_MRA_low,Product (-M)RA · low first,10,False,requested m=2000 exceeds candidate pool N=500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVHN,ConvNetBN,9-2,0.001,73257,4659,73,0.015668598411676324,A,Backbone alignment A,10,True,,0.984931506849315,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.9704144144144145,0.972972972972973,0.972972972972973,0.972972972972973,0.9922281870912011,0.9932432432432434,0.9915309144761202,0.9939605701592005,0.9922199705112466,0.993068454178764,0.991625323954091,0.9940836727138095
SVHN,ConvNetBN,9-2,0.001,73257,4659,73,0.015668598411676324,beta0,GRAFT (\beta=0),10,True,,0.08767123287671232,0.08904109589041095,0.07191780821917808,0.0958904109589041,0.04600928697392082,0.046608427543679345,0.03731003039513678,0.050359712230215826,0.4030513390102432,0.4341756139701346,0.31594779711218074,0.4749012711341478,-0.5961209487306258,-0.5869184304020737,-0.6218377666684529,-0.5652330309665311
SVHN,ConvNetBN,9-2,0.001,73257,4659,73,0.015668598411676324,beta1,GRAFT+ (\beta=1),10,True,,0.8136986301369863,0.8082191780821918,0.7945205479452054,0.8287671232876712,0.6872507245506869,0.6781609195402298,0.6590909090909091,0.7077755240027045,0.9066086634579786,0.9094008391953599,0.8917684808095768,0.9213794273725782,0.8125744365378941,0.8073519449743737,0.7849562374963788,0.832105940877104
SVHN,ConvNetBN,9-2,0.001,73257,4659,73,0.015668598411676324,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.16849315068493148,0.1643835616438356,0.1643835616438356,0.1780821917808219,0.09202201191203548,0.08955223880597014,0.08955223880597014,0.09774436090225563,0.3183851659879058,0.31366469208934966,0.2641382821177342,0.34997068986795016,-0.4434783659470597,-0.44604891922252493,-0.4574748963357392,-0.4289928802104765
SVHN,ConvNetBN,9-2,0.001,73257,4659,73,0.015668598411676324,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.33561643835616434,0.32191780821917804,0.3013698630136986,0.3835616438356164,0.2029549074171944,0.19185659069705452,0.1774193548387097,0.23755032845941937,-0.3183851659879058,-0.31366469208934966,-0.34997068986795016,-0.2641382821177342,-0.42812671389646384,-0.4473915724032967,-0.47562895529604743,-0.41037259807407017
SVHN,ConvNetBN,9-2,0.002,73257,4659,147,0.031551835157759174,A,Backbone alignment A,10,True,,0.9741496598639457,0.9727891156462585,0.967687074829932,0.9795918367346939,0.9496845544012482,0.9470198675496688,0.9374128616242593,0.96,0.9912179162668397,0.9911842930433928,0.9894861313648006,0.9930486818940831,0.990907818145085,0.9909131921589435,0.9894514355436782,0.9925654810664444
SVHN,ConvNetBN,9-2,0.002,73257,4659,147,0.031551835157759174,beta0,GRAFT (\beta=0),10,True,,0.10612244897959185,0.10204081632653061,0.09693877551020408,0.12074829931972789,0.0562030705860989,0.053763440860215055,0.050940860215053764,0.06425600376706952,0.20261921132762623,0.19323719861880334,0.17545372462202208,0.2236180477374215,-0.6242713038907799,-0.6253182726836073,-0.6398280154418357,-0.6159413523006276
SVHN,ConvNetBN,9-2,0.002,73257,4659,147,0.031551835157759174,beta1,GRAFT+ (\beta=1),10,True,,0.7319727891156462,0.7414965986394558,0.7108843537414966,0.7414965986394558,0.5778579730967125,0.5891891891891892,0.5517475590774019,0.5891891891891892,0.8408170821086672,0.8394094401922191,0.8341628950728756,0.8514240757391442,0.6690972989410058,0.6625961866494825,0.6475292520481208,0.6891876769753671
SVHN,ConvNetBN,9-2,0.002,73257,4659,147,0.031551835157759174,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.08843537414965985,0.08843537414965986,0.08843537414965986,0.08843537414965986,0.04626864541531006,0.046263345195729534,0.046263345195729534,0.046263345195729534,0.11820603102403493,0.1406886338393188,0.07655989089452886,0.16400482814377138,-0.6379757983501284,-0.6372161948750121,-0.6441892286557992,-0.6327330431099688
SVHN,ConvNetBN,9-2,0.002,73257,4659,147,0.031551835157759174,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.4904761904761905,0.5136054421768708,0.4387755102040816,0.5357142857142858,0.3265619946900817,0.34571392659627953,0.28106407322654464,0.365859173126615,-0.11820603102403493,-0.1406886338393188,-0.16400482814377138,-0.07655989089452886,-0.24509915300833934,-0.2544105346056968,-0.3210713974960774,-0.18865966491622904
SVHN,ConvNetBN,9-2,0.005,73257,4659,366,0.07855763039278815,A,Backbone alignment A,10,True,,0.9773224043715848,0.9781420765027322,0.9719945355191256,0.9808743169398907,0.9557175548644679,0.9572192513368984,0.9455382345848877,0.9624664879356568,0.9917561745411201,0.9912915457907017,0.9904597886126426,0.994061499732905,0.991526865040874,0.9911541099422323,0.9898733938092048,0.9940818040187388
