dataset,model,class_pair,target_idx,model_id,margin_group,candidate_count,residual_norm_median,abs_head_interaction_median,abs_backbone_interaction_median
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,10,17,7.358342554653063e-05,0.00403475109487772,0.14501953125
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,11,17,7.51423358451575e-05,0.004766630474478006,0.1123046875
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,12,16,4.753516805067193e-05,0.0024178277235478163,0.07867431640625
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,13,17,4.780042581842281e-05,0.002396990079432726,0.0684814453125
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,14,17,3.506779466988519e-05,0.0017781938659027219,0.053955078125
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,15,16,2.7827199119201396e-05,0.0014875676133669913,0.0433349609375
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,16,17,1.9890614566975273e-05,0.0008426972781307995,0.0230712890625
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,17,17,1.7884338376461528e-05,0.0010359642328694463,0.02880859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,18,16,1.3431243132799864e-05,0.0007730672368779778,0.0267333984375
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,19,17,9.852040420810226e-06,0.000520911009516567,0.020263671875
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,20,17,1.0629406460793689e-05,0.0005776448524557054,0.015380859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,21,16,6.0597444644372445e-06,0.0003459889121586457,0.0106201171875
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,22,17,4.035414349345956e-06,0.00023406921536661685,0.006591796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,23,17,2.4889504857128486e-06,0.00012748946028295904,0.00439453125
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,24,16,1.7503617186775955e-06,8.669139060657471e-05,0.0025634765625
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,25,17,8.991045774564554e-07,4.9195699830306694e-05,0.001708984375
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,26,17,4.693247319664806e-07,2.1971132809994742e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,27,16,3.0068940759520046e-07,1.610615163372131e-05,0.00042724609375
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,28,17,1.5633980865459307e-07,8.597091436968185e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,29,17,3.371689061282268e-08,7.622884867276337e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,0,30,16,1.4492804178978247e-09,1.3512606757962506e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,1,17,0.0005993047379888594,0.02244860678911209,0.346435546875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,2,17,0.00039042846765369177,0.016866127029061317,0.30023193359375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,3,16,0.0003041370800929144,0.012775290291756392,0.3167724609375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,4,17,0.0002964969608001411,0.011543724685907364,0.3001708984375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,5,17,0.0002125066821463406,0.009736691601574421,0.2393798828125
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,6,16,0.00016706387395970523,0.006741344928741455,0.14898681640625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,7,17,0.00017683804617263377,0.0074115777388215065,0.1556396484375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,8,17,0.00013457892055157572,0.00660365354269743,0.13262939453125
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,9,16,0.00012781132681993768,0.0043228683061897755,0.088836669921875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,10,17,8.900571992853656e-05,0.003148687770590186,0.07867431640625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,11,17,7.597853982588276e-05,0.003136168234050274,0.0869140625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,12,16,6.307803050731309e-05,0.0025426497450098395,0.06219482421875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,13,17,5.05251155118458e-05,0.0023712802212685347,0.0543212890625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,14,17,4.309936048230156e-05,0.001840242650359869,0.0526123046875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,15,16,3.155119520670269e-05,0.001107580668758601,0.022369384765625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,16,17,2.471895277267322e-05,0.001140257460065186,0.021484375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,17,17,1.5529336451436393e-05,0.000554146186914295,0.01727294921875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,18,16,1.5311654351535253e-05,0.0005849176086485386,0.01177978515625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,19,17,1.0453917639097199e-05,0.00035533244954422116,0.0087890625
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,20,17,9.20385355129838e-06,0.0004122263635508716,0.009033203125
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,21,16,6.4438904701091815e-06,0.00024403804854955524,0.00616455078125
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,22,17,4.723643087345408e-06,0.0001988828444154933,0.00457763671875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,23,17,3.53389418705774e-06,0.00012612613500095904,0.003173828125
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,24,16,2.3011882603896083e-06,9.94500114757102e-05,0.0023193359375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,25,17,1.5152885453062481e-06,5.1464896387187764e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,26,17,8.736675454201759e-07,3.260061203036457e-05,0.00079345703125
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,27,16,4.531262050022633e-07,1.5707318652857793e-05,0.0003662109375
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,28,17,1.8566835535693826e-07,7.721377187408507e-06,0.00018310546875
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,29,17,4.7443514006317855e-08,3.1673410046123432e-15,6.103515625e-05
CIFAR100,ResNet18BN,sea-willow_tree,8030,1,30,16,5.2802027195042456e-09,1.7840563291861227e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,1,17,0.0006858668639324605,0.03568084537982941,0.9205322265625
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,2,17,0.0003458283608779311,0.016743503510951996,0.5350341796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,3,16,0.0002810228324960917,0.013243889436125755,0.3585205078125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,4,17,0.00021711140288971364,0.008620589040219784,0.31787109375
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,5,17,0.00016612480976618826,0.0074662864208221436,0.2615966796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,6,16,0.0001535540068289265,0.006792279426008463,0.2255859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,7,17,0.00014051269681658596,0.006090180017054081,0.20654296875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,8,17,0.0001000237898551859,0.005015356931835413,0.185302734375
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,9,16,7.757275670883246e-05,0.0036082437727600336,0.13568115234375
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,10,17,7.836338772904128e-05,0.004291262477636337,0.111572265625
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,11,17,5.253230483504012e-05,0.0022987111005932093,0.0743408203125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,12,16,5.515083103091456e-05,0.0024771656608209014,0.0723876953125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,13,17,4.2221374314976856e-05,0.0018511356320232153,0.0557861328125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,14,17,2.962721737276297e-05,0.0014709205133840442,0.051513671875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,15,16,2.643904554133769e-05,0.001326147059444338,0.0360107421875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,16,17,2.1590803953586146e-05,0.0010202593402937055,0.0284423828125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,17,17,1.4781109712203033e-05,0.0006952972617000341,0.017578125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,18,16,1.1586265827645548e-05,0.0005529455374926329,0.01513671875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,19,17,9.776091246749274e-06,0.00044194390648044646,0.012939453125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,20,17,6.2264334701467305e-06,0.00027345833950676024,0.007568359375
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,21,16,4.79647565043706e-06,0.00020670461526606232,0.006591796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,22,17,3.315639332868159e-06,0.00015037873527035117,0.004638671875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,23,17,1.8333702200834523e-06,7.541749073425308e-05,0.002685546875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,24,16,1.181150935281039e-06,5.1094482842017896e-05,0.0018310546875
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,25,17,6.776660370633181e-07,3.810204361798242e-05,0.001220703125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,26,17,3.8189887163753156e-07,1.5780575267854147e-05,0.00048828125
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,27,16,1.7004347085958216e-07,7.132970722523169e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,28,17,4.9201037910506784e-08,6.788028442155291e-15,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,29,17,8.54053094911933e-09,6.162901080543554e-16,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,2,30,16,9.106186638074831e-10,3.1613183687467936e-17,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,1,17,0.0007421313202939928,0.03319493308663368,0.8394775390625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,2,17,0.0005251040565781295,0.01701170951128006,0.7158203125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,3,16,0.000384061859222129,0.014637395273894072,0.46014404296875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,4,17,0.00029547917074523866,0.011897333897650242,0.42138671875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,5,17,0.00022059420007281005,0.008176938630640507,0.3603515625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,6,16,0.00020399107597768307,0.008086908143013716,0.357421875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,7,17,0.0001637791865505278,0.005748344585299492,0.225341796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,8,17,0.00016097119078040123,0.007760127540677786,0.2296142578125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,9,16,0.00011392047963454388,0.0038778334856033325,0.165771484375
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,10,17,9.798372047953308e-05,0.003352929139509797,0.1046142578125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,11,17,6.742328696418554e-05,0.002854649443179369,0.1212158203125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,12,16,5.553958908421919e-05,0.0019877253798767924,0.08917236328125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,13,17,4.312246892368421e-05,0.0018432618817314506,0.065185546875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,14,17,3.9819682569941506e-05,0.0018043398158624768,0.0693359375
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,15,16,2.6250114387948997e-05,0.0009126299701165408,0.0380859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,16,17,2.1585648937616497e-05,0.0008419647929258645,0.0235595703125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,17,17,1.642664210521616e-05,0.000634300522506237,0.0224609375
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,18,16,1.550872320876806e-05,0.0005293854337651283,0.01910400390625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,19,17,1.2469869034248404e-05,0.0005051255575381219,0.0155029296875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,20,17,7.835840733605437e-06,0.0003052463289350271,0.0103759765625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,21,16,4.967756694895797e-06,0.0001905658864416182,0.0074462890625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,22,17,3.6373608054418582e-06,0.00012063565372955054,0.005126953125
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,23,17,2.496665047146962e-06,9.0934889158234e-05,0.0029296875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,24,16,1.7199078001794987e-06,7.050106432870962e-05,0.0028076171875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,25,17,1.1331899258948397e-06,5.1449573220452294e-05,0.002197265625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,26,17,7.098835794749903e-07,2.612056960060727e-05,0.0008544921875
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,27,16,4.71927791068083e-07,1.8960630768560804e-05,0.00042724609375
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,28,17,1.419356578935549e-07,5.047017111792229e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,29,17,1.7952080710870177e-08,2.736958880020235e-13,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,3,30,16,3.1841986825043023e-09,3.652444354449759e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,1,17,0.0005547389737330377,0.028543196618556976,0.840087890625
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,2,17,0.000405395490815863,0.020804131403565407,0.647216796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,3,16,0.00029921317764092237,0.014865009114146233,0.49365234375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,4,17,0.00023827982658986002,0.014108274132013321,0.2940673828125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,5,17,0.00021297710190992802,0.012678788043558598,0.328125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,6,16,0.00015363827697001398,0.008244103752076626,0.32177734375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,7,17,0.00014779697812628,0.007641589734703302,0.204833984375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,8,17,0.00013167386350687593,0.008472692221403122,0.23291015625
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,9,16,0.00012235475514899008,0.007240745704621077,0.21435546875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,10,17,7.37974769435823e-05,0.0041384887881577015,0.13525390625
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,11,17,6.699231016682461e-05,0.00366637809202075,0.0966796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,12,16,5.903765486436896e-05,0.003571881214156747,0.109130859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,13,17,4.346827699919231e-05,0.0023100324906408787,0.078857421875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,14,17,3.738845043699257e-05,0.0021079727448523045,0.05126953125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,15,16,3.274314076406881e-05,0.0018565438804216683,0.04132080078125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,16,17,2.0919762391713448e-05,0.0012909654760733247,0.04248046875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,17,17,2.0166931790299714e-05,0.0010736716212704778,0.0361328125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,18,16,1.258338124898728e-05,0.000744172401027754,0.0283203125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,19,17,8.377365702472162e-06,0.00046845583710819483,0.015380859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,20,17,6.401156042556977e-06,0.00036857687518931925,0.010498046875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,21,16,5.105081527290167e-06,0.00026213491219095886,0.0069580078125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,22,17,3.4113359106413554e-06,0.00017606535402592272,0.005859375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,23,17,2.7204100661037955e-06,0.00015100036398507655,0.00439453125
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,24,16,1.8580350911179266e-06,0.00010211706103291363,0.00341796875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,25,17,1.0093132232213975e-06,5.617614078801125e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,26,17,4.946380158799002e-07,2.7177153242519125e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,27,16,1.6191997076475673e-07,9.258075806428678e-06,0.0003662109375
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,28,17,3.824505867555672e-08,2.570301827278798e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,29,17,1.6708364469764092e-08,1.719363549917887e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,4,30,16,3.1330473770907474e-09,2.513275821148847e-15,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,1,17,0.0006689064321108162,0.03209802508354187,0.843505859375
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,2,17,0.00039525440661236644,0.02013084664940834,0.7403564453125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,3,16,0.00028944454970769584,0.01527676498517394,0.519775390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,4,17,0.00025604289839975536,0.013000814244151115,0.400390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,5,17,0.00020549478358589113,0.010934817604720592,0.2730712890625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,6,16,0.00017942884005606174,0.009081487078219652,0.3448486328125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,7,17,0.00013767961354460567,0.008115187287330627,0.226806640625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,8,17,0.0001137846484198235,0.006075948942452669,0.194091796875
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,9,16,0.00011879018347826786,0.006817555753514171,0.1533203125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,10,17,7.358342554653063e-05,0.004180352669209242,0.1339111328125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,11,17,7.51423358451575e-05,0.004435539245605469,0.0908203125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,12,16,4.753516805067193e-05,0.002548050950281322,0.08367919921875
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,13,17,4.780042581842281e-05,0.002740254392847419,0.07421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,14,17,3.506779466988519e-05,0.0018613866996020079,0.067138671875
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,15,16,2.7827199119201396e-05,0.0014532858622260392,0.0379638671875
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,16,17,1.9890614566975273e-05,0.0009271773742511868,0.022705078125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,17,17,1.7884338376461528e-05,0.0012232132721692324,0.034912109375
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,18,16,1.3431243132799864e-05,0.000674405979225412,0.02587890625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,19,17,9.852040420810226e-06,0.0005157670238986611,0.018798828125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,20,17,1.0629406460793689e-05,0.0006676286575384438,0.016845703125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,21,16,6.0597444644372445e-06,0.00030849414179101586,0.0113525390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,22,17,4.035414349345956e-06,0.00021188393293414265,0.00634765625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,23,17,2.4889504857128486e-06,0.00012954830890521407,0.00390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,24,16,1.7503617186775955e-06,8.214447370846756e-05,0.00238037109375
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,25,17,8.991045774564554e-07,4.743872341350652e-05,0.00146484375
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,26,17,4.693247319664806e-07,2.2008680389262736e-05,0.0006103515625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,27,16,3.0068940759520046e-07,1.6624308955215383e-05,0.00048828125
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,28,17,1.5633980865459307e-07,8.538006113667507e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,29,17,3.371689061282268e-08,1.3329402685779979e-11,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,0,30,16,1.4492804178978247e-09,4.1783737182569426e-14,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,1,17,0.0005993047379888594,0.024071650579571724,0.25726318359375
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,2,17,0.00039042846765369177,0.019857166334986687,0.252197265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,3,16,0.0003041370800929144,0.01460873382166028,0.2425537109375
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,4,17,0.0002964969608001411,0.013650845736265182,0.3084716796875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,5,17,0.0002125066821463406,0.010558472014963627,0.2197265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,6,16,0.00016706387395970523,0.007798070786520839,0.12713623046875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,7,17,0.00017683804617263377,0.009308944456279278,0.139404296875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,8,17,0.00013457892055157572,0.007189302705228329,0.1226806640625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,9,16,0.00012781132681993768,0.005176267819479108,0.09417724609375
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,10,17,8.900571992853656e-05,0.0037328742910176516,0.04559326171875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,11,17,7.597853982588276e-05,0.0038018403574824333,0.05859375
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,12,16,6.307803050731309e-05,0.002980813034810126,0.05419921875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,13,17,5.05251155118458e-05,0.0027526323683559895,0.0523681640625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,14,17,4.309936048230156e-05,0.0020925418939441442,0.05029296875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,15,16,3.155119520670269e-05,0.0011989679769612849,0.025634765625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,16,17,2.471895277267322e-05,0.0012831264175474644,0.01300048828125
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,17,17,1.5529336451436393e-05,0.0006797054084017873,0.0135498046875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,18,16,1.5311654351535253e-05,0.0006833187071606517,0.009765625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,19,17,1.0453917639097199e-05,0.00039808504516258836,0.0074462890625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,20,17,9.20385355129838e-06,0.0003955685824621469,0.0086669921875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,21,16,6.4438904701091815e-06,0.00029769091634079814,0.00408935546875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,22,17,4.723643087345408e-06,0.00022220387472771108,0.003662109375
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,23,17,3.53389418705774e-06,0.0001370950776617974,0.0028076171875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,24,16,2.3011882603896083e-06,0.00010493828085600398,0.00164794921875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,25,17,1.5152885453062481e-06,7.125028787413612e-05,0.0008544921875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,26,17,8.736675454201759e-07,4.2600084270816296e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,27,16,4.531262050022633e-07,1.9417119801801164e-05,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,28,17,1.8566835535693826e-07,8.7354010247509e-06,0.000244140625
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,29,17,4.7443514006317855e-08,8.198279728699465e-12,0.0001220703125
CIFAR100,ResNet18BN,sea-willow_tree,8354,1,30,16,5.2802027195042456e-09,1.2878378037920434e-13,0.0
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,1,17,0.0006858668639324605,0.03581136837601662,0.472900390625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,2,17,0.0003458283608779311,0.018045499920845032,0.339111328125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,3,16,0.0002810228324960917,0.014220700599253178,0.247314453125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,4,17,0.00021711140288971364,0.011636992916464806,0.230712890625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,5,17,0.00016612480976618826,0.008753940463066101,0.189697265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,6,16,0.0001535540068289265,0.0077433097176253796,0.14459228515625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,7,17,0.00014051269681658596,0.007950247265398502,0.21728515625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,8,17,0.0001000237898551859,0.005954699590802193,0.128173828125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,9,16,7.757275670883246e-05,0.003910672850906849,0.087890625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,10,17,7.836338772904128e-05,0.004892044235020876,0.107421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,11,17,5.253230483504012e-05,0.002576722763478756,0.0401611328125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,12,16,5.515083103091456e-05,0.0028605080442503095,0.0518798828125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,13,17,4.2221374314976856e-05,0.0021839223336428404,0.02880859375
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,14,17,2.962721737276297e-05,0.00158696121070534,0.032958984375
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,15,16,2.643904554133769e-05,0.0014975519734434783,0.0291748046875
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,16,17,2.1590803953586146e-05,0.0012045287294313312,0.02392578125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,17,17,1.4781109712203033e-05,0.0007458527688868344,0.0137939453125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,18,16,1.1586265827645548e-05,0.0006246533885132521,0.0098876953125
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,19,17,9.776091246749274e-06,0.0005523118888959289,0.00927734375
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,20,17,6.2264334701467305e-06,0.0003503447223920375,0.005615234375
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,21,16,4.79647565043706e-06,0.00022225047723622993,0.0064697265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,22,17,3.315639332868159e-06,0.00016146647976711392,0.0029296875
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,23,17,1.8333702200834523e-06,9.193243749905378e-05,0.002197265625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,24,16,1.181150935281039e-06,5.6978498832904734e-05,0.0015869140625
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,25,17,6.776660370633181e-07,3.684478360810317e-05,0.000732421875
CIFAR100,ResNet18BN,sea-willow_tree,8354,2,26,17,3.8189887163753156e-07,1.7974623915506527e-05,0.00048828125
