dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,3,0,0.8428428428428428
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,4,0,0.8406406406406406
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,5,0,0.8417417417417418
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,0,0,0.8363363363363363
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,1,1,0.8400400400400401
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,2,1,0.8448448448448449
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,3,1,0.8437437437437437
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,4,1,0.8426426426426427
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,5,0,0.8332332332332333
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,0,1,0.8439439439439439
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,1,0,0.8326326326326327
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,2,1,0.8435435435435436
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,3,1,0.8355355355355355
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,4,0,0.8373373373373373
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,5,0,0.8396396396396396
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,0,0,0.8415415415415416
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,1,0,0.8322322322322322
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,2,0,0.8388388388388388
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,3,0,0.8391391391391392
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,4,0,0.8361361361361361
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,5,0,0.8433433433433434
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,0,0,0.8403403403403403
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,1,0,0.8419419419419419
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,2,0,0.8362362362362362
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,3,0,0.829029029029029
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,4,0,0.83993993993994
CIFAR10,ConvNetBN,GRAD,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,5,0,0.8378378378378378
