dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,4,0,0.8686686686686687
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,6206,5,0,0.877077077077077
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,0,0,0.8756756756756757
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,1,0,0.8794794794794795
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,2,0,0.8731731731731732
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,3,0,0.8825825825825826
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,4,0,0.8763763763763763
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7795,5,0,0.8747747747747747
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,0,0,0.8743743743743744
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,1,0,0.8758758758758759
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,2,0,0.8725725725725726
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,3,0,0.8782782782782783
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,4,0,0.8740740740740741
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,148,5,0,0.8736736736736737
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,0,0,0.8743743743743744
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,1,0,0.8797797797797797
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,2,0,0.8772772772772772
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,3,0,0.8662662662662662
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,4,0,0.8811811811811812
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,3083,5,0,0.8646646646646646
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,0,0,0.8773773773773774
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,1,0,0.8811811811811812
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,2,0,0.8760760760760761
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,3,0,0.8765765765765766
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,4,0,0.8826826826826827
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,4964,5,0,0.8822822822822823
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,0,0,0.8714714714714715
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,1,0,0.8783783783783784
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,2,0,0.8752752752752753
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,3,0,0.8756756756756757
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,4,0,0.8743743743743744
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,7184,5,0,0.8686686686686687
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,0,0,0.8833833833833834
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,1,0,0.8818818818818819
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,2,0,0.878978978978979
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,3,0,0.8850850850850851
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,4,0,0.8766766766766767
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,1244,5,0,0.8716716716716717
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,0,0,0.8758758758758759
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,1,0,0.8743743743743744
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,2,0,0.8776776776776777
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,3,0,0.866966966966967
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,4,0,0.8703703703703703
CIFAR10,VGG13BN,FC,random,dog-bird,42,,,0.005,250,0.0313,0.05,0.5,5617,5,0,0.876976976976977
