dataset,class_pair,target_id,surrogate_id,n_candidates,spearman_neg_margin_residual_dot,margin_source,cache_shard
CIFAR10,frog-airplane,338,0,5000,0.998994531239733,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_000.npz
CIFAR10,frog-airplane,338,1,5000,0.9988369650414788,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_001.npz
CIFAR10,frog-airplane,338,2,5000,0.9991547927101714,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_002.npz
CIFAR10,frog-airplane,338,3,5000,0.9990174176886969,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_003.npz
CIFAR10,frog-airplane,338,4,5000,0.9990559065862364,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_004.npz
CIFAR10,frog-airplane,338,5,5000,0.9991264461170368,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_005.npz
CIFAR10,frog-airplane,338,6,5000,0.9990588119303526,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_006.npz
CIFAR10,frog-airplane,338,7,5000,0.9991948495277747,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_007.npz
CIFAR10,frog-airplane,338,8,5000,0.9990198016807685,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_008.npz
CIFAR10,frog-airplane,338,9,5000,0.9992600837144036,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_009.npz
CIFAR10,frog-airplane,338,10,5000,0.9993027517560933,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_010.npz
CIFAR10,frog-airplane,338,11,5000,0.9989744159269768,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_011.npz
CIFAR10,frog-airplane,338,12,5000,0.9989731051429244,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_012.npz
CIFAR10,frog-airplane,338,13,5000,0.9988250245849728,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_013.npz
CIFAR10,frog-airplane,338,14,5000,0.9990185547127424,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_014.npz
CIFAR10,frog-airplane,338,15,5000,0.9984166400646658,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_015.npz
CIFAR10,frog-airplane,338,16,5000,0.9987374733974687,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_016.npz
CIFAR10,frog-airplane,338,17,5000,0.9990657106826286,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_017.npz
CIFAR10,frog-airplane,338,18,5000,0.9990290245691612,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_018.npz
CIFAR10,frog-airplane,338,19,5000,0.9989552058462084,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_019.npz
CIFAR10,frog-airplane,338,20,5000,0.9991907566396304,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_020.npz
CIFAR10,frog-airplane,338,21,5000,0.9990807867152317,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_021.npz
CIFAR10,frog-airplane,338,22,5000,0.9992276354490869,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_022.npz
CIFAR10,frog-airplane,338,23,5000,0.9991529972461201,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_023.npz
CIFAR10,frog-airplane,338,24,5000,0.9991137095325485,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_024.npz
CIFAR10,frog-airplane,338,25,5000,0.9991728446709139,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_025.npz
CIFAR10,frog-airplane,338,26,5000,0.9989883592315101,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_026.npz
CIFAR10,frog-airplane,338,27,5000,0.9991321470052861,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_027.npz
CIFAR10,frog-airplane,338,28,5000,0.999171547878842,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_028.npz
CIFAR10,frog-airplane,338,29,5000,0.9991382540455304,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_029.npz
CIFAR10,frog-airplane,338,30,5000,0.9992420358096816,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_030.npz
CIFAR10,frog-airplane,338,31,5000,0.9991517160300688,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_031.npz
CIFAR10,frog-airplane,338,32,5000,0.9990390150015608,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_032.npz
CIFAR10,frog-airplane,338,33,5000,0.9992440503457438,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_033.npz
CIFAR10,frog-airplane,338,34,5000,0.9990562032262483,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_034.npz
CIFAR10,frog-airplane,338,35,5000,0.9990004916400198,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_035.npz
CIFAR10,frog-airplane,338,36,5000,0.9991928534717143,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_036.npz
CIFAR10,frog-airplane,338,37,5000,0.9990387611775506,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_037.npz
CIFAR10,frog-airplane,338,38,5000,0.9991633359665336,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_038.npz
CIFAR10,frog-airplane,338,39,5000,0.9991405429736219,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_039.npz
CIFAR10,frog-airplane,338,40,5000,0.9990497752819683,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_040.npz
CIFAR10,frog-airplane,338,41,5000,0.9989009112200367,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_041.npz
CIFAR10,frog-airplane,338,42,5000,0.9991702515188102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_042.npz
CIFAR10,frog-airplane,338,43,5000,0.9989108833164355,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_043.npz
CIFAR10,frog-airplane,338,44,5000,0.9991917188476689,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_044.npz
CIFAR10,frog-airplane,338,45,5000,0.999004818936193,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_045.npz
CIFAR10,frog-airplane,338,46,5000,0.999214869728595,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_046.npz
CIFAR10,frog-airplane,338,47,5000,0.9991511105580446,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_047.npz
CIFAR10,frog-airplane,338,48,5000,0.9991433432937339,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_048.npz
CIFAR10,frog-airplane,338,49,5000,0.9990485651779428,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_338/panel_b_surrogate_049.npz
CIFAR10,frog-airplane,4639,0,5000,0.9989941936557195,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_000.npz
CIFAR10,frog-airplane,4639,1,5000,0.9988352070894084,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_001.npz
CIFAR10,frog-airplane,4639,2,5000,0.9991549410301773,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_002.npz
CIFAR10,frog-airplane,4639,3,5000,0.9990174238326971,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_003.npz
CIFAR10,frog-airplane,4639,4,5000,0.9990562397062498,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_004.npz
CIFAR10,frog-airplane,4639,5,5000,0.9991264716530379,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_005.npz
CIFAR10,frog-airplane,4639,6,5000,0.9990505781060233,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_006.npz
CIFAR10,frog-airplane,4639,7,5000,0.9992109086484174,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_007.npz
CIFAR10,frog-airplane,4639,8,5000,0.9990198150247691,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_008.npz
CIFAR10,frog-airplane,4639,9,5000,0.9992625643545028,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_009.npz
CIFAR10,frog-airplane,4639,10,5000,0.9993032317081125,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_010.npz
CIFAR10,frog-airplane,4639,11,5000,0.9989744260069773,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_011.npz
CIFAR10,frog-airplane,4639,12,5000,0.9990034418161379,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_012.npz
CIFAR10,frog-airplane,4639,13,5000,0.99898860825552,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_013.npz
CIFAR10,frog-airplane,4639,14,5000,0.9990250361530016,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_014.npz
CIFAR10,frog-airplane,4639,15,5000,0.9991133856285356,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_015.npz
CIFAR10,frog-airplane,4639,16,5000,0.9991544604541581,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_016.npz
CIFAR10,frog-airplane,4639,17,5000,0.9990659987786401,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_017.npz
CIFAR10,frog-airplane,4639,18,5000,0.999022368792895,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_018.npz
CIFAR10,frog-airplane,4639,19,5000,0.9988624004344961,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_019.npz
CIFAR10,frog-airplane,4639,20,5000,0.9991907722876311,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_020.npz
CIFAR10,frog-airplane,4639,21,5000,0.9990746307149854,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_021.npz
CIFAR10,frog-airplane,4639,22,5000,0.9992275514490835,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_022.npz
CIFAR10,frog-airplane,4639,23,5000,0.9991519875180797,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_023.npz
CIFAR10,frog-airplane,4639,24,5000,0.9991326377573057,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_024.npz
CIFAR10,frog-airplane,4639,25,5000,0.9991668437106739,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_025.npz
CIFAR10,frog-airplane,4639,26,5000,0.998987583263479,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_026.npz
CIFAR10,frog-airplane,4639,27,5000,0.9991315331812615,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_027.npz
CIFAR10,frog-airplane,4639,28,5000,0.9991656709506068,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_028.npz
CIFAR10,frog-airplane,4639,29,5000,0.9991384351015375,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_029.npz
CIFAR10,frog-airplane,4639,30,5000,0.9992402049936083,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_030.npz
CIFAR10,frog-airplane,4639,31,5000,0.9991507615980306,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_031.npz
CIFAR10,frog-airplane,4639,32,5000,0.9990390163455608,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_032.npz
CIFAR10,frog-airplane,4639,33,5000,0.9992456307938071,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_033.npz
CIFAR10,frog-airplane,4639,34,5000,0.9990899509715983,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_034.npz
CIFAR10,frog-airplane,4639,35,5000,0.998999795447992,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_035.npz
CIFAR10,frog-airplane,4639,36,5000,0.9991928897597158,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_036.npz
CIFAR10,frog-airplane,4639,37,5000,0.9990387621375507,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_037.npz
CIFAR10,frog-airplane,4639,38,5000,0.9991637027825483,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_038.npz
CIFAR10,frog-airplane,4639,39,5000,0.9990345429373819,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_039.npz
CIFAR10,frog-airplane,4639,40,5000,0.9990498645619718,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_040.npz
CIFAR10,frog-airplane,4639,41,5000,0.9990944573077785,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_041.npz
CIFAR10,frog-airplane,4639,42,5000,0.9991529826541194,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_042.npz
CIFAR10,frog-airplane,4639,43,5000,0.9989299421971979,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_043.npz
CIFAR10,frog-airplane,4639,44,5000,0.9991926317117055,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_044.npz
CIFAR10,frog-airplane,4639,45,5000,0.9990059780402393,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_045.npz
CIFAR10,frog-airplane,4639,46,5000,0.9992061033922444,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_046.npz
CIFAR10,frog-airplane,4639,47,5000,0.9991510647660428,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_047.npz
CIFAR10,frog-airplane,4639,48,5000,0.999143020541721,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_048.npz
CIFAR10,frog-airplane,4639,49,5000,0.9990053302322134,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_4639/panel_b_surrogate_049.npz
CIFAR10,frog-airplane,8563,0,5000,0.9990077377202619,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_000.npz
CIFAR10,frog-airplane,8563,1,5000,0.9988372475694901,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_001.npz
CIFAR10,frog-airplane,8563,2,5000,0.999155305830192,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_002.npz
CIFAR10,frog-airplane,8563,3,5000,0.9990674571146985,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_003.npz
CIFAR10,frog-airplane,8563,4,5000,0.9991122129884887,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_004.npz
CIFAR10,frog-airplane,8563,5,5000,0.9992003658799954,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_005.npz
CIFAR10,frog-airplane,8563,6,5000,0.9990695245707811,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_006.npz
CIFAR10,frog-airplane,8563,7,5000,0.9986854502753865,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_007.npz
CIFAR10,frog-airplane,8563,8,5000,0.9990792630271484,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_008.npz
CIFAR10,frog-airplane,8563,9,5000,0.9992265073290605,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_009.npz
CIFAR10,frog-airplane,8563,10,5000,0.9993030209401041,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_010.npz
CIFAR10,frog-airplane,8563,11,5000,0.9988082472163301,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_011.npz
CIFAR10,frog-airplane,8563,12,5000,0.9989065171402609,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_012.npz
CIFAR10,frog-airplane,8563,13,5000,0.9987124695724678,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_013.npz
CIFAR10,frog-airplane,8563,14,5000,0.9991011032920443,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_014.npz
CIFAR10,frog-airplane,8563,15,5000,0.9985870348874816,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_015.npz
CIFAR10,frog-airplane,8563,16,5000,0.9987278002450815,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_016.npz
CIFAR10,frog-airplane,8563,17,5000,0.9990727115789086,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_017.npz
CIFAR10,frog-airplane,8563,18,5000,0.9983137164445488,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_018.npz
CIFAR10,frog-airplane,8563,19,5000,0.9988739648829588,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_019.npz
CIFAR10,frog-airplane,8563,20,5000,0.9985671037506844,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_020.npz
CIFAR10,frog-airplane,8563,21,5000,0.9990461742018472,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_021.npz
CIFAR10,frog-airplane,8563,22,5000,0.9992459340098193,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_022.npz
CIFAR10,frog-airplane,8563,23,5000,0.9991566146222648,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_023.npz
CIFAR10,frog-airplane,8563,24,5000,0.9991592289903694,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_024.npz
CIFAR10,frog-airplane,8563,25,5000,0.9989950534318023,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_025.npz
CIFAR10,frog-airplane,8563,26,5000,0.9990693072507499,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_026.npz
CIFAR10,frog-airplane,8563,27,5000,0.9991658129586327,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_027.npz
CIFAR10,frog-airplane,8563,28,5000,0.9991964965518406,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_028.npz
CIFAR10,frog-airplane,8563,29,5000,0.9991427134377088,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR10/ResNet20BN/frog-airplane/target_8563/panel_b_surrogate_029.npz
