model,attack,pair,budget,eps,seed,tags,target_idx,n_victims,sel_a,asr_a,sel_b,asr_b,gain
VGG13BN,gradmatch,dog-bird,0.001,8,42,ce5_tgt50,6033,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.001,8,42,ce5_tgt50,630,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,dog-bird,0.001,8,42,ce5_tgt50,7940,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,dog-bird,0.001,8,42,ce5_tgt50,9090,6,random,33.333333333333336,dpp2,83.33333333333333,49.99999999999999
VGG13BN,gradmatch,dog-bird,0.001,8,42,ce5_tgt50,9731,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,dog-bird,0.001,8,42,ce5_tgt50,9870,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,1656,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,2270,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,409,6,random,50.0,dpp2,50.0,0.0
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,5022,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,6033,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,630,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,7940,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,9090,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,9731,6,random,16.666666666666668,dpp2,50.0,33.33333333333333
VGG13BN,gradmatch,dog-bird,0.002,8,42,ce5_tgt50,9870,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5,1126,5,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5,3522,5,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5,3741,5,random,80.0,dpp2,100.0,20.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5,6857,5,random,80.0,dpp2,100.0,20.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5,8252,5,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,1656,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,2270,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,409,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,5022,6,random,16.666666666666668,dpp2,66.66666666666667,50.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,630,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,7940,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,9731,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,ce5_tgt50,9870,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchConvNetBN_ce5_tgt50,1656,4,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchConvNetBN_ce5_tgt50,2270,4,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchConvNetBN_ce5_tgt50,409,4,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchConvNetBN_ce5_tgt50,5022,4,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchConvNetBN_ce5_tgt50,630,4,random,25.0,dpp2,100.0,75.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,1656,4,random,75.0,dpp2,100.0,25.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,2270,4,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,409,4,random,75.0,dpp2,75.0,0.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,5022,4,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,630,4,random,50.0,dpp2,75.0,25.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,1656,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,2270,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,5022,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,630,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,7940,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,9731,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,gradmatch,dog-bird,0.01,8,42,ce5_tgt50,9870,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,1656,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,2270,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,5022,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,630,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,7940,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,9731,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.02,8,42,ce5_tgt50,9870,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,1656,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,2270,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,5022,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,630,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,7940,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,9731,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,dog-bird,0.04,8,42,ce5_tgt50,9870,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,2264,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,2507,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,2783,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,5074,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,5787,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,6481,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,7356,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,7815,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,gradmatch,frog-airplane,0.001,8,42,ce5_tgt12,8267,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,2264,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,2507,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,2783,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,5074,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,5787,6,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,6481,6,random,16.666666666666668,dpp2,66.66666666666667,50.0
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,7356,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,7815,6,random,33.333333333333336,dpp2,83.33333333333333,49.99999999999999
VGG13BN,gradmatch,frog-airplane,0.002,8,42,ce5_tgt12,8267,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,2264,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,2507,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,2783,6,random,33.333333333333336,dpp2,66.66666666666667,33.333333333333336
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,5074,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,5787,6,random,0.0,dpp2,50.0,50.0
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,6481,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,6738,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,7356,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,7815,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,frog-airplane,0.005,8,42,ce5_tgt12,8267,6,random,50.0,dpp2,66.66666666666667,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,2264,6,random,50.0,dpp2,66.66666666666667,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,2507,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,2783,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,5074,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,5787,6,random,16.666666666666668,dpp2,50.0,33.33333333333333
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,6481,6,random,16.666666666666668,dpp2,83.33333333333333,66.66666666666666
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,7356,6,random,0.0,dpp2,100.0,100.0
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,7815,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,gradmatch,frog-airplane,0.01,8,42,ce5_tgt12,8267,6,random,66.66666666666667,dpp2,83.33333333333333,16.666666666666657
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,2264,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,2507,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,2783,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,5074,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,5787,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,6481,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,7356,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,7815,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.02,8,42,ce5_tgt12,8267,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,2264,6,random,50.0,dpp2,100.0,50.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,2507,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,2783,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,5074,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,5787,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,6481,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,7356,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,7815,6,random,100.0,dpp2,100.0,0.0
VGG13BN,gradmatch,frog-airplane,0.04,8,42,ce5_tgt12,8267,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,1656,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,2270,6,random,16.666666666666668,dpp2,66.66666666666667,50.0
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,409,6,random,50.0,dpp2,66.66666666666667,16.66666666666667
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,5022,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,6033,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,630,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,7940,6,random,0.0,dpp2,83.33333333333333,83.33333333333333
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,9090,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,9731,6,random,16.666666666666668,dpp2,33.333333333333336,16.666666666666668
VGG13BN,sapa,dog-bird,0.001,8,42,worst0.05_ce5_tgt50,9870,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,1656,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,2270,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,409,6,random,33.333333333333336,dpp2,50.0,16.666666666666664
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,5022,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,630,6,random,16.666666666666668,dpp2,66.66666666666667,50.0
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,7940,6,random,0.0,dpp2,100.0,100.0
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,9090,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,9731,6,random,33.333333333333336,dpp2,83.33333333333333,49.99999999999999
VGG13BN,sapa,dog-bird,0.002,8,42,worst0.05_ce5_tgt50,9870,6,random,16.666666666666668,dpp2,66.66666666666667,50.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5,1126,5,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5,3522,5,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5,3741,5,random,80.0,dpp2,100.0,20.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5,6857,5,random,80.0,dpp2,100.0,20.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5,8252,5,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,1656,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,2270,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,5022,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,630,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,7940,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,9090,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,9731,6,random,50.0,dpp2,100.0,50.0
VGG13BN,sapa,dog-bird,0.005,8,42,worst0.05_ce5_tgt50,9870,6,random,33.333333333333336,dpp2,83.33333333333333,49.99999999999999
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,1656,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,2270,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,5022,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,630,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,7940,6,random,50.0,dpp2,100.0,50.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,9731,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.01,8,42,worst0.05_ce5_tgt50,9870,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,1656,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,2270,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,5022,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,630,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,7940,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,9731,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.02,8,42,worst0.05_ce5_tgt50,9870,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,1656,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,2270,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,409,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,5022,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,6033,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,630,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,7940,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,9090,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,9731,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,dog-bird,0.04,8,42,worst0.05_ce5_tgt50,9870,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,2264,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,2507,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,2783,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,5074,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,5787,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,6481,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,7356,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,7815,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,frog-airplane,0.001,8,42,worst0.05_ce5_tgt12,8267,6,random,0.0,dpp2,33.333333333333336,33.333333333333336
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,2264,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,2507,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,2783,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,5074,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,5787,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,6481,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
