model,attack,pair,budget,tags,target_idx,n_victims,asr_a,asr_b,gain,target_score,clean_asr,craft_obj_a,craft_obj_b,cta_a,cta_b
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,2603,6,0.0,16.666666666666668,16.666666666666668,2.030861867563516e-10,0.0,0.27480873465538025,0.24283218383789062,0.81,0.8076
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,3336,6,0.0,33.333333333333336,33.333333333333336,1.0038494480113513e-08,0.0,0.24529945850372314,0.22049419581890106,0.8122,0.8188
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,3825,6,0.0,0.0,0.0,1.7894963288966892e-10,0.0,0.5547198057174683,0.49037066102027893,0.8058,0.801
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,496,6,0.0,33.333333333333336,33.333333333333336,7.816089442336249e-10,0.0,0.27684101462364197,0.24575109779834747,0.7964,0.7982
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,6437,6,0.0,0.0,0.0,3.748772958722668e-10,0.0,0.3244999051094055,0.28914886713027954,0.807,0.8023
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,8941,6,0.0,33.333333333333336,33.333333333333336,2.385547304584179e-06,0.0,0.37333938479423523,0.3182799816131592,0.799,0.7894
ConvNetBN,sapa,frog-airplane,0.02,worst0.05_ce5_tgt35,9820,6,16.666666666666668,16.666666666666668,0.0,1.4393169989190824e-10,0.0,0.3144695460796356,0.27487874031066895,0.7805,0.7871
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,1796,6,33.333333333333336,100.0,66.66666666666666,9.95516025170673e-09,0.0,0.2990037798881531,0.27730295062065125,0.8036,0.8004
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,2087,6,0.0,66.66666666666667,66.66666666666667,4.3331695565029804e-08,0.0,0.28726497292518616,0.2635704278945923,0.81,0.8006
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,2548,6,83.33333333333333,100.0,16.66666666666667,1.6435035377071472e-07,0.0,0.24894557893276215,0.23179201781749725,0.7926,0.7886
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,2603,6,16.666666666666668,50.0,33.33333333333333,2.030861867563516e-10,0.0,0.25004082918167114,0.2340705245733261,0.8086,0.799
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,3336,6,33.333333333333336,83.33333333333333,49.99999999999999,1.0038494480113513e-08,0.0,0.2355029582977295,0.22048774361610413,0.816,0.8103
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,3825,6,0.0,0.0,0.0,1.7894963288966892e-10,0.0,0.5297455191612244,0.48744964599609375,0.8005,0.7967
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,496,6,50.0,66.66666666666667,16.66666666666667,7.816089442336249e-10,0.0,0.26110711693763733,0.24388714134693146,0.8057,0.7968
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,6437,6,0.0,0.0,0.0,3.748772958722668e-10,0.0,0.3109927177429199,0.2844882011413574,0.8043,0.8007
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,8941,6,16.666666666666668,83.33333333333333,66.66666666666666,2.385547304584179e-06,0.0,0.35412734746932983,0.32666680216789246,0.7914,0.783
ConvNetBN,sapa,frog-airplane,0.04,worst0.05_ce5_tgt35,9820,6,16.666666666666668,50.0,33.33333333333333,1.4393169989190824e-10,0.0,0.28190499544143677,0.26555773615837097,0.7912,0.7768
ConvNetBN,sapa,frog-ship,0.005,worst0.05_ce5,132,5,0.0,0.0,0.0,1.900060104169359e-19,0.0,0.24277566373348236,0.18789319694042206,0.7859,0.7879
ConvNetBN,sapa,frog-ship,0.005,worst0.05_ce5,1347,5,0.0,0.0,0.0,8.468037719025088e-16,0.0,0.34227967262268066,0.28868624567985535,0.8053,0.806
ConvNetBN,sapa,frog-ship,0.005,worst0.05_ce5,3695,5,0.0,0.0,0.0,5.054791085484442e-15,0.0,0.2819283604621887,0.2367541790008545,0.8059,0.7956
ConvNetBN,sapa,frog-ship,0.005,worst0.05_ce5,73,5,0.0,0.0,0.0,4.241212253729877e-18,0.0,0.32841500639915466,0.250156968832016,0.8169,0.8145
ConvNetBN,sapa,frog-ship,0.005,worst0.05_ce5,7485,5,0.0,0.0,0.0,1.0574353025150085e-11,0.0,0.4013359248638153,0.2541128695011139,0.8059,0.7978
ConvNetBN,sapa,horse-deer,0.005,worst0.05_ce5,1341,5,20.0,100.0,80.0,3.4629189826773654e-07,0.0,0.3003787696361542,0.256822407245636,0.8099,0.808
ConvNetBN,sapa,horse-deer,0.005,worst0.05_ce5,2180,5,0.0,20.0,20.0,2.364915818731106e-09,0.0,0.41823554039001465,0.304270476102829,0.8039,0.8098
ConvNetBN,sapa,horse-deer,0.005,worst0.05_ce5,2353,5,0.0,100.0,100.0,2.6433286620886065e-05,0.0,0.2645324766635895,0.20645852386951447,0.7898,0.7999
ConvNetBN,sapa,horse-deer,0.005,worst0.05_ce5,5296,5,0.0,100.0,100.0,1.0433063302173196e-09,0.0,0.3226681053638458,0.26111823320388794,0.8031,0.8065
ConvNetBN,sapa,horse-deer,0.005,worst0.05_ce5,5414,5,0.0,40.0,40.0,5.891868937180078e-11,0.0,0.2789172828197479,0.22698991000652313,0.8067,0.8093
ConvNetBN,sapa,truck-automobile,0.005,worst0.05_ce5,1396,5,40.0,80.0,40.0,1.6985268302960321e-06,0.0,0.2977876663208008,0.24733905494213104,0.8099,0.8101
ConvNetBN,sapa,truck-automobile,0.005,worst0.05_ce5,2477,5,20.0,60.0,40.0,2.2734822024972345e-08,0.0,0.3207697570323944,0.26466605067253113,0.8082,0.8092
ConvNetBN,sapa,truck-automobile,0.005,worst0.05_ce5,261,5,0.0,100.0,100.0,7.003259128168793e-08,0.0,0.3486804962158203,0.30188828706741333,0.8012,0.8004
ConvNetBN,sapa,truck-automobile,0.005,worst0.05_ce5,726,5,0.0,0.0,0.0,0.0017661125166341662,0.0,0.31638675928115845,0.271261602640152,0.8094,0.7997
ConvNetBN,sapa,truck-automobile,0.005,worst0.05_ce5,8215,5,0.0,0.0,0.0,1.7915736671980653e-09,0.0,0.28872695565223694,0.24421703815460205,0.8051,0.808
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,2242,6,0.0,16.666666666666668,16.666666666666668,0.06233718991279602,0.0,0.019772108644247055,0.017111364752054214,0.8388,0.835
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,2312,6,0.0,0.0,0.0,0.07157240808010101,0.0,0.020482180640101433,0.014030731283128262,0.8377,0.8381
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,2315,6,16.666666666666668,33.333333333333336,16.666666666666668,0.07818851619958878,0.0,0.02310078777372837,0.018310433253645897,0.8393,0.8356
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,2903,6,16.666666666666668,16.666666666666668,0.0,0.08074285835027695,0.0,0.02120247483253479,0.017595455050468445,0.8301,0.8343
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,3495,6,16.666666666666668,33.333333333333336,16.666666666666668,0.09053992480039597,0.0,0.016454031690955162,0.015334747731685638,0.8341,0.8466
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,4421,6,16.666666666666668,16.666666666666668,0.0,0.06678369641304016,0.0,0.02618926577270031,0.021977102383971214,0.8434,0.8372
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,6353,6,0.0,16.666666666666668,16.666666666666668,0.06662217527627945,0.0,0.02343771979212761,0.01950078085064888,0.8378,0.8327
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,6697,6,0.0,66.66666666666667,66.66666666666667,0.08012492209672928,16.666666666666668,0.01895090378820896,0.01636449620127678,0.8304,0.8376
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,6768,6,0.0,16.666666666666668,16.666666666666668,0.06060943007469177,0.0,0.02039272151887417,0.014844106510281563,0.8329,0.8394
ResNet20BN,fc,dog-bird,0.001,ce5_tgt10,6899,6,50.0,16.666666666666668,-33.33333333333333,0.0778503268957138,0.0,0.020774053409695625,0.01689801551401615,0.8394,0.8331
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,2242,6,16.666666666666668,33.333333333333336,16.666666666666668,0.06285588443279266,0.0,0.01962968520820141,0.017041301354765892,0.8342,0.8347
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,2312,6,0.0,16.666666666666668,16.666666666666668,0.07153104245662689,0.0,0.020294934511184692,0.014272280037403107,0.832,0.8449
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,2315,6,16.666666666666668,0.0,-16.666666666666668,0.07794692367315292,0.0,0.023563114926218987,0.018293684348464012,0.8403,0.8366
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,2903,6,16.666666666666668,16.666666666666668,0.0,0.08122392743825912,0.0,0.021869735792279243,0.01775396801531315,0.8366,0.8412
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,3495,6,16.666666666666668,50.0,33.33333333333333,0.09072738885879517,0.0,0.017032383009791374,0.015451053157448769,0.841,0.8415
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,4421,6,0.0,0.0,0.0,0.06647530198097229,0.0,0.02628941647708416,0.022102409973740578,0.8423,0.8433
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,6353,6,16.666666666666668,0.0,-16.666666666666668,0.06660790741443634,0.0,0.024317478761076927,0.019437750801444054,0.8384,0.8327
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,6697,6,0.0,50.0,50.0,0.08031903207302094,16.666666666666668,0.019507640972733498,0.016903197392821312,0.84,0.8388
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,6768,6,33.333333333333336,66.66666666666667,33.333333333333336,0.060940440744161606,0.0,0.020210376009345055,0.01507637556642294,0.8439,0.8337
ResNet20BN,fc,dog-bird,0.002,ce5_tgt10,6899,6,50.0,100.0,50.0,0.07753831148147583,0.0,0.021430728957057,0.01744486391544342,0.8306,0.8349
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,2242,6,66.66666666666667,33.333333333333336,-33.333333333333336,0.06285588443279266,0.0,0.020036721602082253,0.017650151625275612,0.8355,0.8325
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,2312,6,0.0,66.66666666666667,66.66666666666667,0.07153104245662689,0.0,0.019956074655056,0.015027733519673347,0.8355,0.8441
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,2315,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.07794692367315292,0.0,0.02326328493654728,0.019300570711493492,0.8332,0.8426
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,2903,6,0.0,16.666666666666668,16.666666666666668,0.08122392743825912,0.0,0.02183033712208271,0.018242955207824707,0.8359,0.8315
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,3495,6,50.0,100.0,50.0,0.09072738885879517,0.0,0.017135074362158775,0.015465705655515194,0.846,0.8321
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,4421,6,16.666666666666668,0.0,-16.666666666666668,0.06647530198097229,0.0,0.026539012789726257,0.02236294187605381,0.8451,0.8431
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,6353,6,16.666666666666668,0.0,-16.666666666666668,0.06660790741443634,0.0,0.024923264980316162,0.020059892907738686,0.8328,0.8381
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,6697,6,33.333333333333336,100.0,66.66666666666666,0.08031903207302094,16.666666666666668,0.01989406906068325,0.01807430200278759,0.842,0.8407
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,6768,6,16.666666666666668,83.33333333333333,66.66666666666666,0.060940440744161606,0.0,0.01976265199482441,0.015536166727542877,0.838,0.8428
ResNet20BN,fc,dog-bird,0.005,ce5_tgt10,6899,6,66.66666666666667,100.0,33.33333333333333,0.07753831148147583,0.0,0.021163098514080048,0.017923275008797646,0.8335,0.8344
ResNet20BN,fc,dog-bird,0.005,selarchConvNetBN_ce5_tgt10,2242,4,0.0,50.0,50.0,0.059234946966171265,0.0,0.01980551891028881,0.016634678468108177,0.829,0.8363
ResNet20BN,fc,dog-bird,0.005,selarchConvNetBN_ce5_tgt10,2312,4,0.0,50.0,50.0,3.241505328333005e-05,0.0,0.019965089857578278,0.014188184402883053,0.8434,0.839
ResNet20BN,fc,dog-bird,0.005,selarchConvNetBN_ce5_tgt10,2315,4,25.0,0.0,-25.0,0.017049316316843033,0.0,0.023370705544948578,0.01843232288956642,0.8324,0.8359
ResNet20BN,fc,dog-bird,0.005,selarchConvNetBN_ce5_tgt10,2903,4,0.0,50.0,50.0,0.0003107345837634057,0.0,0.021748660132288933,0.017490392550826073,0.8331,0.8321
ResNet20BN,fc,dog-bird,0.005,selarchConvNetBN_ce5_tgt10,3495,4,50.0,50.0,0.0,0.042469482868909836,0.0,0.0169602632522583,0.01526539959013462,0.8369,0.8351
ResNet20BN,fc,dog-bird,0.005,selarchVGG13BN_ce5_tgt10,2242,4,25.0,100.0,75.0,0.059234946966171265,0.0,0.01980551891028881,0.018521597608923912,0.831,0.8295
ResNet20BN,fc,dog-bird,0.005,selarchVGG13BN_ce5_tgt10,2312,4,25.0,0.0,-25.0,3.241505328333005e-05,0.0,0.019965089857578278,0.01751697063446045,0.8378,0.8395
ResNet20BN,fc,dog-bird,0.005,selarchVGG13BN_ce5_tgt10,2315,4,25.0,50.0,25.0,0.017049316316843033,0.0,0.023370705544948578,0.021145230159163475,0.8286,0.836
ResNet20BN,fc,dog-bird,0.005,selarchVGG13BN_ce5_tgt10,2903,4,25.0,0.0,-25.0,0.0003107345837634057,0.0,0.021748660132288933,0.019706401973962784,0.8304,0.8349
ResNet20BN,fc,dog-bird,0.005,selarchVGG13BN_ce5_tgt10,3495,4,75.0,75.0,0.0,0.042469482868909836,0.0,0.0169602632522583,0.016674311831593513,0.8406,0.8425
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,2242,6,83.33333333333333,50.0,-33.33333333333333,0.06233718991279602,0.0,0.019968979060649872,0.017864016816020012,0.8327,0.835
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,2312,6,0.0,50.0,50.0,0.07157240808010101,0.0,0.019761916249990463,0.015591854229569435,0.8345,0.8381
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,2315,6,16.666666666666668,0.0,-16.666666666666668,0.07818851619958878,0.0,0.022768504917621613,0.019925802946090698,0.836,0.8439
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,2903,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.08074285835027695,0.0,0.02156584896147251,0.018800875172019005,0.8356,0.8378
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,3495,6,66.66666666666667,66.66666666666667,0.0,0.09053992480039597,0.0,0.017073795199394226,0.01584671251475811,0.8347,0.8457
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,4421,6,16.666666666666668,0.0,-16.666666666666668,0.06678369641304016,0.0,0.02647746168076992,0.02331610769033432,0.8435,0.8367
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,6353,6,16.666666666666668,33.333333333333336,16.666666666666668,0.06662217527627945,0.0,0.024972042068839073,0.021305818110704422,0.8307,0.834
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,6697,6,50.0,83.33333333333333,33.33333333333333,0.08012492209672928,16.666666666666668,0.020131122320890427,0.018387125805020332,0.8338,0.8348
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,6768,6,50.0,100.0,50.0,0.06060943007469177,0.0,0.020562564954161644,0.016269469633698463,0.8343,0.8379
ResNet20BN,fc,dog-bird,0.01,ce5_tgt10,6899,6,100.0,100.0,0.0,0.0778503268957138,0.0,0.021373627707362175,0.018525755032896996,0.8386,0.8337
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,2242,6,83.33333333333333,33.333333333333336,-49.99999999999999,0.06233718991279602,0.0,0.0200033038854599,0.018093867227435112,0.8302,0.8409
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,2312,6,16.666666666666668,50.0,33.33333333333333,0.07157240808010101,0.0,0.019698742777109146,0.01650913618505001,0.8398,0.8344
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,2315,6,33.333333333333336,0.0,-33.333333333333336,0.07818851619958878,0.0,0.02290123514831066,0.020724404603242874,0.836,0.8353
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,2903,6,50.0,16.666666666666668,-33.33333333333333,0.08074285835027695,0.0,0.021850671619176865,0.019432934001088142,0.8381,0.8372
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,3495,6,66.66666666666667,83.33333333333333,16.666666666666657,0.09053992480039597,0.0,0.017285985872149467,0.01619863323867321,0.8349,0.8342
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,4421,6,16.666666666666668,0.0,-16.666666666666668,0.06678369641304016,0.0,0.02640444040298462,0.024005524814128876,0.8408,0.8394
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,6353,6,50.0,0.0,-50.0,0.06662217527627945,0.0,0.02504916302859783,0.021815389394760132,0.8352,0.8431
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,6697,6,83.33333333333333,33.333333333333336,-49.99999999999999,0.08012492209672928,16.666666666666668,0.02037608064711094,0.018930373713374138,0.8363,0.8374
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,6768,6,83.33333333333333,83.33333333333333,0.0,0.06060943007469177,0.0,0.020441552624106407,0.017032012343406677,0.8378,0.8345
ResNet20BN,fc,dog-bird,0.02,ce5_tgt10,6899,6,66.66666666666667,83.33333333333333,16.666666666666657,0.0778503268957138,0.0,0.02112141065299511,0.01916707120835781,0.8351,0.8367
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,2242,6,83.33333333333333,0.0,-83.33333333333333,0.06285588443279266,0.0,0.020077481865882874,0.018644113093614578,0.8282,0.8329
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,2312,6,50.0,50.0,0.0,0.07153104245662689,0.0,0.01979944296181202,0.017441077157855034,0.8427,0.8335
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,2315,6,0.0,0.0,0.0,0.07794692367315292,0.0,0.02326766960322857,0.021641818806529045,0.8372,0.83
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,2903,6,0.0,0.0,0.0,0.08122392743825912,0.0,0.02179524675011635,0.020256061106920242,0.8342,0.8312
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,3495,6,66.66666666666667,33.333333333333336,-33.333333333333336,0.09072738885879517,0.0,0.017189333215355873,0.016560932621359825,0.8381,0.8354
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,4421,6,16.666666666666668,0.0,-16.666666666666668,0.06647530198097229,0.0,0.026401782408356667,0.02475839853286743,0.835,0.8428
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,6353,6,16.666666666666668,0.0,-16.666666666666668,0.06660790741443634,0.0,0.025006741285324097,0.022609470412135124,0.8385,0.8388
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,6697,6,50.0,33.333333333333336,-16.666666666666664,0.08031903207302094,16.666666666666668,0.020406676456332207,0.019353652372956276,0.8343,0.8352
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,6768,6,100.0,50.0,-50.0,0.060940440744161606,0.0,0.020386086776852608,0.018117401748895645,0.8319,0.8378
ResNet20BN,fc,dog-bird,0.04,ce5_tgt10,6899,6,100.0,100.0,0.0,0.07753831148147583,0.0,0.021204663440585136,0.01986127905547619,0.8309,0.8319
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,2535,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.046117424964904785,0.0,0.018337076529860497,0.016409708186984062,0.8357,0.8356
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,2672,6,0.0,0.0,0.0,0.02142021618783474,0.0,0.032754696905612946,0.022713271901011467,0.8365,0.8392
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,313,6,0.0,16.666666666666668,16.666666666666668,0.022839844226837158,0.0,0.02668660692870617,0.015199976041913033,0.842,0.8357
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,3342,6,0.0,0.0,0.0,0.027061982080340385,0.0,0.024630427360534668,0.016965240240097046,0.8316,0.8267
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,4118,6,0.0,0.0,0.0,0.042715828865766525,0.0,0.02956182137131691,0.02039739489555359,0.8341,0.8424
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,4490,6,16.666666666666668,16.666666666666668,0.0,0.022029761224985123,0.0,0.021245568990707397,0.018765142187476158,0.8386,0.8379
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,5462,6,0.0,0.0,0.0,0.03297711908817291,0.0,0.02313198894262314,0.019434653222560883,0.8391,0.8327
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,6481,6,16.666666666666668,33.333333333333336,16.666666666666668,0.019991809502243996,0.0,0.037017468363046646,0.027673540636897087,0.8361,0.8399
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,8476,6,0.0,33.333333333333336,33.333333333333336,0.028856463730335236,0.0,0.016003280878067017,0.01388686615973711,0.8416,0.839
ResNet20BN,fc,frog-airplane,0.001,ce5_tgt2,9273,6,16.666666666666668,0.0,-16.666666666666668,0.04705769941210747,0.0,0.021467920392751694,0.01717294566333294,0.8404,0.8337
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,2535,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.046117424964904785,0.0,0.018734974786639214,0.01638421230018139,0.84,0.8459
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,2672,6,0.0,0.0,0.0,0.021538708359003067,0.0,0.03440522029995918,0.02334856428205967,0.8291,0.8274
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,313,6,0.0,0.0,0.0,0.022839844226837158,0.0,0.026932332664728165,0.016465310007333755,0.8415,0.8398
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,3342,6,16.666666666666668,16.666666666666668,0.0,0.027061982080340385,0.0,0.024126114323735237,0.017276747152209282,0.8371,0.8359
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,4118,6,0.0,16.666666666666668,16.666666666666668,0.042715828865766525,0.0,0.030533229932188988,0.020903106778860092,0.8354,0.8364
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,4490,6,0.0,50.0,50.0,0.02202930860221386,0.0,0.02063857577741146,0.019096991047263145,0.8283,0.8362
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,5462,6,0.0,0.0,0.0,0.03297711908817291,0.0,0.024084553122520447,0.019588669762015343,0.8382,0.8354
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,6481,6,16.666666666666668,0.0,-16.666666666666668,0.01988658308982849,0.0,0.03703418746590614,0.029326478019356728,0.8333,0.832
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,8476,6,16.666666666666668,16.666666666666668,0.0,0.028856463730335236,0.0,0.01662464439868927,0.014045536518096924,0.8444,0.839
ResNet20BN,fc,frog-airplane,0.002,ce5_tgt2,9273,6,0.0,0.0,0.0,0.04705769941210747,0.0,0.021549368277192116,0.018267853185534477,0.8382,0.8361
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,2535,6,33.333333333333336,50.0,16.666666666666664,0.04605991393327713,0.0,0.019152244552969933,0.016884401440620422,0.8374,0.8327
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,2672,6,0.0,16.666666666666668,16.666666666666668,0.02142021618783474,0.0,0.033624984323978424,0.024631882086396217,0.8359,0.8328
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,313,6,0.0,0.0,0.0,0.023106016218662262,0.0,0.027389753609895706,0.018247073516249657,0.84,0.8417
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,3342,6,16.666666666666668,33.333333333333336,16.666666666666668,0.027074098587036133,0.0,0.023364657536149025,0.017657319083809853,0.8403,0.8352
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,4118,6,16.666666666666668,0.0,-16.666666666666668,0.04278230294585228,0.0,0.030368909239768982,0.022025756537914276,0.8328,0.8421
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,4490,6,50.0,66.66666666666667,16.66666666666667,0.022029761224985123,0.0,0.021705985069274902,0.019214479252696037,0.8389,0.8425
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,5462,6,0.0,16.666666666666668,16.666666666666668,0.033159852027893066,0.0,0.024669086560606956,0.020713677629828453,0.8363,0.8398
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,6481,6,33.333333333333336,50.0,16.666666666666664,0.019991809502243996,0.0,0.03913997486233711,0.030017152428627014,0.8362,0.8349
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,8476,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.028760120272636414,0.0,0.01663435809314251,0.01459976565092802,0.8362,0.8396
ResNet20BN,fc,frog-airplane,0.005,ce5_tgt2,9273,6,0.0,33.333333333333336,33.333333333333336,0.0470675490796566,0.0,0.023376522585749626,0.018796108663082123,0.8331,0.8322
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,2535,6,16.666666666666668,66.66666666666667,50.0,0.046117424964904785,0.0,0.019423317164182663,0.017265573143959045,0.8398,0.8414
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,2672,6,16.666666666666668,16.666666666666668,0.0,0.021538708359003067,0.0,0.03368844464421272,0.025525221601128578,0.8354,0.829
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,313,6,0.0,0.0,0.0,0.022839844226837158,0.0,0.027372246608138084,0.019483616575598717,0.8401,0.8362
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,3342,6,0.0,50.0,50.0,0.027061982080340385,0.0,0.023447245359420776,0.01901448518037796,0.8337,0.8324
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,4118,6,16.666666666666668,0.0,-16.666666666666668,0.042715828865766525,0.0,0.03013787232339382,0.0228778924793005,0.8336,0.8365
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,4490,6,16.666666666666668,100.0,83.33333333333333,0.02202930860221386,0.0,0.021969765424728394,0.019521543756127357,0.8353,0.8345
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,5462,6,0.0,33.333333333333336,33.333333333333336,0.03297711908817291,0.0,0.024801958352327347,0.020671123638749123,0.8383,0.8446
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,6481,6,33.333333333333336,50.0,16.666666666666664,0.01988658308982849,0.0,0.03938445448875427,0.031463779509067535,0.8433,0.8345
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,8476,6,50.0,50.0,0.0,0.028856463730335236,0.0,0.016781635582447052,0.01476361881941557,0.8422,0.8368
ResNet20BN,fc,frog-airplane,0.01,ce5_tgt2,9273,6,16.666666666666668,66.66666666666667,50.0,0.04705769941210747,0.0,0.02292902208864689,0.019079456105828285,0.8439,0.838
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,2535,6,83.33333333333333,50.0,-33.33333333333333,0.046117424964904785,0.0,0.018917148932814598,0.01761610433459282,0.833,0.8377
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,2672,6,16.666666666666668,16.666666666666668,0.0,0.021538708359003067,0.0,0.0329136997461319,0.02673829160630703,0.8333,0.8326
