target_index,attack,selection,restart,step,iteration,objective,normalized_objective,best_objective,normalized_best_objective
8252,sapa,dpp,5,10,1260,0.43277692794799805,0.7390809655189514,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,20,1270,0.36634698510169983,0.6256343126296997,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,30,1280,0.340894877910614,0.5821681022644043,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,40,1290,0.4626061022281647,0.7900221347808838,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,50,1300,0.26640644669532776,0.4549593925476074,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,60,1310,0.25384584069252014,0.43350884318351746,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,70,1320,0.3089020550251007,0.5275318622589111,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,80,1330,0.4245193898677826,0.724979043006897,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,90,1340,0.2801205515861511,0.47837987542152405,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,100,1350,0.41452640295028687,0.7079133987426758,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,110,1360,0.6014598608016968,1.0271517038345337,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,120,1370,0.31089505553245544,0.5309354662895203,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,130,1380,0.31673723459243774,0.5409125089645386,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,140,1390,0.3024417757987976,0.5164992809295654,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,150,1400,0.3089693486690521,0.5276467800140381,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,160,1410,0.39197343587875366,0.6693982481956482,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,170,1420,0.39930862188339233,0.6819249987602234,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,180,1430,0.32488933205604553,0.5548343658447266,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,190,1440,0.3141501843929291,0.5364944338798523,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,200,1450,0.3928689658641815,0.6709275841712952,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,210,1460,0.5175108313560486,0.8837864995002747,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,220,1470,0.22803106904029846,0.38942331075668335,0.22786679863929749,0.389142781496048
8252,sapa,dpp,5,230,1480,0.2888471484184265,0.49328282475471497,0.2274627983570099,0.38845282793045044
8252,sapa,dpp,5,240,1490,0.5277911424636841,0.9013428688049316,0.2274627983570099,0.38845282793045044
8252,sapa,dpp,6,0,1500,0.5486404895782471,0.9369485974311829,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,10,1510,0.5361310839653015,0.9155855178833008,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,20,1520,0.4222489297389984,0.7211016416549683,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,30,1530,0.3075299859046936,0.5251887440681458,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,40,1540,0.3526057004928589,0.6021674275398254,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,50,1550,0.27541568875312805,0.47034507989883423,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,60,1560,0.31338781118392944,0.5351924896240234,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,70,1570,0.28172120451927185,0.48111340403556824,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,80,1580,0.28362733125686646,0.48436862230300903,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,90,1590,0.28582581877708435,0.4881231188774109,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,100,1600,0.2943943440914154,0.5027561187744141,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,110,1610,0.2469874918460846,0.42179641127586365,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,120,1620,0.27904391288757324,0.4765412211418152,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,130,1630,0.3137025237083435,0.5357299447059631,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,140,1640,0.3321155905723572,0.5671751499176025,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,150,1650,0.2634499669075012,0.449910432100296,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,160,1660,0.23319964110851288,0.398250013589859,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,170,1670,0.3256514072418213,0.5561358332633972,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,180,1680,0.2396288812160492,0.4092296361923218,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,190,1690,0.33427509665489197,0.5708630681037903,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,200,1700,0.23005428910255432,0.3928785026073456,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,210,1710,0.26059064269065857,0.4450273811817169,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,220,1720,0.27736392617225647,0.47367221117019653,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,230,1730,0.38809844851493835,0.6627806425094604,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,6,240,1740,0.23440280556678772,0.40030473470687866,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,0,1750,0.5900265574455261,1.0076262950897217,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,10,1760,0.47747498750686646,0.8154147267341614,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,20,1770,0.35270750522613525,0.6023412942886353,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,30,1780,0.3875501751899719,0.6618443131446838,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,40,1790,0.35086607933044434,0.5991965532302856,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,50,1800,0.4600149095058441,0.785597026348114,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,60,1810,0.3612632155418396,0.6169524192810059,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,70,1820,0.36556878685951233,0.6243053078651428,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,80,1830,0.3172948360443115,0.5418647527694702,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,90,1840,0.2938923239707947,0.5018988251686096,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,100,1850,0.35005831718444824,0.597817063331604,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,110,1860,0.2616645097732544,0.44686129689216614,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,120,1870,0.33733195066452026,0.5760834217071533,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,130,1880,0.482687383890152,0.8243162631988525,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,140,1890,0.23128128051757812,0.39497390389442444,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,150,1900,0.3497566282749176,0.5973018407821655,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,160,1910,0.2988162636756897,0.5103077292442322,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,170,1920,0.23158212006092072,0.3954876661300659,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,180,1930,0.2836611866950989,0.48442643880844116,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,190,1940,0.3749063014984131,0.6402515769004822,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,200,1950,0.295467734336853,0.5045892596244812,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,210,1960,0.3249870836734772,0.5550013184547424,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,220,1970,0.3797730803489685,0.6485629081726074,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,230,1980,0.29473936557769775,0.5033453702926636,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,240,1990,0.2721107304096222,0.46470096707344055,0.2267843782901764,0.3872942626476288
8252,sapa,dpp,7,249,1999,0.26414886116981506,0.45110398530960083,0.2267843782901764,0.3872942626476288
1126,gradmatch,random,0,0,0,0.888424277305603,1.0,0.888424277305603,1.0
1126,gradmatch,random,0,10,10,0.8307080268859863,0.9350352883338928,0.7371194362640381,0.8296930193901062
1126,gradmatch,random,0,20,20,0.8052550554275513,0.9063857197761536,0.7063671350479126,0.7950785756111145
1126,gradmatch,random,0,30,30,0.7068955302238464,0.7956733703613281,0.6716355681419373,0.7559851408004761
1126,gradmatch,random,0,40,40,0.6527268290519714,0.7347016930580139,0.650688648223877,0.7324075698852539
1126,gradmatch,random,0,50,50,0.6270295977592468,0.7057772278785706,0.5980150699615479,0.6731187701225281
1126,gradmatch,random,0,60,60,0.5864338874816895,0.6600831151008606,0.5864338874816895,0.6600831151008606
1126,gradmatch,random,0,70,70,0.7552986145019531,0.8501552939414978,0.5864338874816895,0.6600831151008606
1126,gradmatch,random,0,80,80,0.6432733535766602,0.7240609526634216,0.5797833204269409,0.6525973677635193
1126,gradmatch,random,0,90,90,0.5696779489517212,0.6412228345870972,0.5482213497161865,0.6170715689659119
1126,gradmatch,random,0,100,100,0.7799950838088989,0.8779533505439758,0.5482213497161865,0.6170715689659119
1126,gradmatch,random,0,110,110,0.6676024198532104,0.751445472240448,0.5482213497161865,0.6170715689659119
1126,gradmatch,random,0,120,120,0.7029526829719543,0.7912353277206421,0.5482213497161865,0.6170715689659119
1126,gradmatch,random,0,130,130,0.7614089846611023,0.8570330739021301,0.5482213497161865,0.6170715689659119
1126,gradmatch,random,0,140,140,0.6136429905891418,0.6907094120979309,0.5482213497161865,0.6170715689659119
1126,gradmatch,random,0,150,150,0.5819483995437622,0.6550343036651611,0.5430835485458374,0.6112884879112244
1126,gradmatch,random,0,160,160,0.6801562905311584,0.7655760049819946,0.5334658026695251,0.6004628539085388
1126,gradmatch,random,0,170,170,0.6405754685401917,0.7210242748260498,0.5334658026695251,0.6004628539085388
1126,gradmatch,random,0,180,180,0.549324631690979,0.6183133721351624,0.5334658026695251,0.6004628539085388
1126,gradmatch,random,0,190,190,0.7781378626823425,0.8758628964424133,0.5246992707252502,0.5905953645706177
1126,gradmatch,random,0,200,200,0.6275610327720642,0.7063753604888916,0.5246992707252502,0.5905953645706177
1126,gradmatch,random,0,210,210,0.5482721328735352,0.6171287298202515,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,0,220,220,0.7887312173843384,0.8877866268157959,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,0,230,230,0.6670015454292297,0.7507691383361816,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,0,240,240,0.6986618041992188,0.7864055633544922,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,0,250,0.9264315366744995,1.0427805185317993,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,10,260,0.8266795873641968,0.9305009245872498,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,20,270,0.701228141784668,0.7892942428588867,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,30,280,0.7129473090171814,0.8024851679801941,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,40,290,0.692236065864563,0.7791728377342224,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,50,300,0.6054328680038452,0.6814681887626648,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,60,310,0.7676795125007629,0.8640910983085632,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,70,320,0.6513012051582336,0.7330970168113708,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,80,330,0.5773587226867676,0.6498682498931885,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,90,340,0.7776970863342285,0.875366747379303,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,100,350,0.6679585576057434,0.7518463730812073,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,110,360,0.7047675848007202,0.793278157711029,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,120,370,0.7585322260856628,0.853795051574707,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,130,380,0.6116655468940735,0.6884835958480835,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,140,390,0.5805128812789917,0.6534185409545898,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,150,400,0.6759629249572754,0.7608559727668762,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,160,410,0.6421587467193604,0.7228063941001892,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,170,420,0.5474547743797302,0.6162087321281433,0.5218456387519836,0.5873833894729614
1126,gradmatch,random,1,180,430,0.7744863629341125,0.8717527985572815,0.516954243183136,0.5818776488304138
1126,gradmatch,random,1,190,440,0.6233986020088196,0.7016901969909668,0.516954243183136,0.5818776488304138
1126,gradmatch,random,1,200,450,0.5450464487075806,0.6134979128837585,0.516954243183136,0.5818776488304138
1126,gradmatch,random,1,210,460,0.7789323329925537,0.8767571449279785,0.516954243183136,0.5818776488304138
1126,gradmatch,random,1,220,470,0.6621044874191284,0.7452570796012878,0.516954243183136,0.5818776488304138
1126,gradmatch,random,1,230,480,0.6996092796325684,0.7874720692634583,0.516954243183136,0.5818776488304138
1126,gradmatch,random,1,240,490,0.7481508255004883,0.8421098589897156,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,0,500,0.9101608395576477,1.0244663953781128,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,10,510,0.7403126955032349,0.8332873582839966,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,20,520,0.7248848676681519,0.8159219622612,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,30,530,0.7252299189567566,0.8163103461265564,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,40,540,0.6244466304779053,0.7028698325157166,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,50,550,0.7678035497665405,0.8642306923866272,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,60,560,0.6551859378814697,0.7374696731567383,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,70,570,0.5841681361198425,0.657532811164856,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,80,580,0.7778822779655457,0.8755752444267273,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,90,590,0.6758021116256714,0.7606749534606934,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,100,600,0.705913245677948,0.7945677042007446,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,110,610,0.7561488151550293,0.8511123061180115,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,120,620,0.6150277853012085,0.6922680735588074,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,130,630,0.5810522437095642,0.6540256142616272,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,140,640,0.6725115776062012,0.7569711804389954,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,150,650,0.650486946105957,0.7321805357933044,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,160,660,0.5524805188179016,0.6218656301498413,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,170,670,0.7732723951339722,0.8703863620758057,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,180,680,0.6218986511230469,0.7000018358230591,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,190,690,0.5506335496902466,0.6197866797447205,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,200,700,0.7831389307975769,0.881492018699646,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,210,710,0.6601864099502563,0.7430981397628784,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,220,720,0.7031956315040588,0.7915087938308716,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,230,730,0.753604531288147,0.8482484817504883,0.516954243183136,0.5818776488304138
1126,gradmatch,random,2,240,740,0.6106853485107422,0.687380313873291,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,0,750,0.9066754579544067,1.0205433368682861,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,10,760,0.770531177520752,0.8673009276390076,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,20,770,0.7667258977890015,0.863017737865448,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,30,780,0.6583017110824585,0.7409767508506775,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,40,790,0.7714790105819702,0.8683677911758423,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,50,800,0.6655895113945007,0.7491797804832458,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,60,810,0.6033568382263184,0.6791313886642456,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,70,820,0.7729833722114563,0.8700610399246216,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,80,830,0.682653546333313,0.7683868408203125,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,90,840,0.7109521627426147,0.8002394437789917,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,100,850,0.762060284614563,0.8577661514282227,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,110,860,0.618064284324646,0.6956859230995178,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,120,870,0.5920857191085815,0.6664447784423828,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,130,880,0.6739086508750916,0.7585437297821045,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,140,890,0.6560075879096985,0.7383944988250732,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,150,900,0.5586479306221008,0.6288076043128967,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,160,910,0.7733825445175171,0.8705103397369385,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,170,920,0.6248718500137329,0.7033484578132629,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,180,930,0.55583256483078,0.6256386637687683,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,190,940,0.783481776714325,0.8818779587745667,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,200,950,0.6581510901451111,0.7408071756362915,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,210,960,0.7121403813362122,0.8015769124031067,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,220,970,0.7577417492866516,0.8529052734375,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,230,980,0.602931797504425,0.6786530017852783,0.516954243183136,0.5818776488304138
1126,gradmatch,random,3,240,990,0.5812220573425293,0.6542167663574219,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,0,1000,0.8190801739692688,0.9219470620155334,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,10,1010,0.8116890788078308,0.9136277437210083,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,20,1020,0.675542950630188,0.7603832483291626,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,30,1030,0.7844468355178833,0.8829641938209534,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,40,1040,0.6705077290534973,0.7547156810760498,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,50,1050,0.606086790561676,0.6822042465209961,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,60,1060,0.7837355136871338,0.8821635246276855,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,70,1070,0.6816128492355347,0.7672154903411865,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,80,1080,0.7055309414863586,0.7941374182701111,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,90,1090,0.7574796676635742,0.8526102900505066,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,100,1100,0.6114710569381714,0.6882646679878235,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,110,1110,0.5868366956710815,0.660536527633667,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,120,1120,0.6783329248428345,0.7635236382484436,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,130,1130,0.6491802930831909,0.7307097911834717,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,140,1140,0.5536854863166809,0.6232219338417053,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,150,1150,0.7759441137313843,0.8733936548233032,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,160,1160,0.6280718445777893,0.7069503664970398,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,170,1170,0.5477420091629028,0.616532027721405,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,180,1180,0.7878016829490662,0.8867403864860535,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,190,1190,0.6647599935531616,0.7482460737228394,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,200,1200,0.7018817663192749,0.7900299429893494,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,210,1210,0.7541987299919128,0.8489173054695129,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,220,1220,0.6186689138412476,0.6963664889335632,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,230,1230,0.5778714418411255,0.6504453420639038,0.516954243183136,0.5818776488304138
1126,gradmatch,random,4,240,1240,0.6756207346916199,0.7604708075523376,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,0,1250,0.9041668176651001,1.0177196264266968,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,10,1260,0.7358480095863342,0.8282619118690491,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,20,1270,0.8139654994010925,0.9161900877952576,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,30,1280,0.7080177068710327,0.7969364523887634,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,40,1290,0.6228578686714172,0.7010815739631653,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,50,1300,0.7813043594360352,0.8794270753860474,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,60,1310,0.6898182034492493,0.7764513492584229,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,70,1320,0.7149558067321777,0.8047459125518799,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,80,1330,0.7644532322883606,0.8604596257209778,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,90,1340,0.6223613023757935,0.7005226016044617,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,100,1350,0.6031614542007446,0.6789115071296692,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,110,1360,0.6822816729545593,0.7679682970046997,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,120,1370,0.6622505784034729,0.7454215288162231,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,130,1380,0.5614060163497925,0.6319120526313782,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,140,1390,0.7661091685295105,0.862323522567749,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,150,1400,0.6342929601669312,0.7139527797698975,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,160,1410,0.5497870445251465,0.6188338994979858,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,170,1420,0.7836035490036011,0.8820149898529053,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,180,1430,0.6604324579238892,0.7433750629425049,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,190,1440,0.7035818099975586,0.7919434905052185,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,200,1450,0.7555944919586182,0.8504883646965027,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,210,1460,0.6102248430252075,0.6868619918823242,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,220,1470,0.5778048038482666,0.6503703594207764,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,230,1480,0.6740415096282959,0.758693277835846,0.516954243183136,0.5818776488304138
1126,gradmatch,random,5,240,1490,0.6468944549560547,0.7281368374824524,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,0,1500,0.9012370109558105,1.014421820640564,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,10,1510,0.8437162637710571,0.9496771693229675,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,20,1520,0.7369177937507629,0.8294660449028015,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,30,1530,0.6596276760101318,0.7424691915512085,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,40,1540,0.780809223651886,0.8788697719573975,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,50,1550,0.7044113278388977,0.792877197265625,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,60,1560,0.7145166397094727,0.8042516112327576,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,70,1570,0.7516804337501526,0.8460827469825745,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,80,1580,0.6206163167953491,0.698558509349823,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,90,1590,0.6025360822677612,0.6782075762748718,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,100,1600,0.6789469122886658,0.7642146944999695,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,110,1610,0.6647002100944519,0.7481787800788879,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,120,1620,0.5619688034057617,0.632545530796051,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,130,1630,0.7750558853149414,0.8723938465118408,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,140,1640,0.6347512006759644,0.7144685387611389,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,150,1650,0.5560805201530457,0.6259177327156067,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,160,1660,0.7850522994995117,0.8836457133293152,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,170,1670,0.660809338092804,0.7437992691993713,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,180,1680,0.7087134122848511,0.7977195382118225,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,190,1690,0.7536980509757996,0.8483537435531616,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,200,1700,0.6094000935554504,0.6859336495399475,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,210,1710,0.5818755030632019,0.6549522876739502,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,220,1720,0.6763032674789429,0.7612390518188477,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,230,1730,0.6422253847122192,0.7228813767433167,0.516954243183136,0.5818776488304138
1126,gradmatch,random,6,240,1740,0.5449599027633667,0.6134005188941956,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,0,1750,0.8919016122817993,1.0039139986038208,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,10,1760,0.793247401714325,0.8928700089454651,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,20,1770,0.7024542093276978,0.7906742691993713,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,30,1780,0.7883789539337158,0.88739013671875,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,40,1790,0.7184385657310486,0.8086660504341125,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,50,1800,0.719233512878418,0.8095608353614807,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,60,1810,0.7514985203742981,0.8458779454231262,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,70,1820,0.6244649887084961,0.7028905153274536,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,80,1830,0.6106259226799011,0.687313437461853,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,90,1840,0.6829680800437927,0.7687408924102783,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,100,1850,0.6642196774482727,0.747637927532196,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,110,1860,0.5711806416511536,0.6429142951965332,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,120,1870,0.7701867818832397,0.8669132590293884,0.516954243183136,0.5818776488304138
1126,gradmatch,random,7,130,1880,0.631171703338623,0.7104395031929016,0.516954243183136,0.5818776488304138
