run_dir,dataset,model,attack,pair,budget,eps,seed,tags,selection,lam,dist,target_idx,victim_id,success,clean_test_acc,clean_asr,target_score,craft_obj,num_poisons
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,6335,5,1,0.8029,0.0,3.996947634732351e-05,0.10874315351247787,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,7488,0,1,0.8058,0.0,4.690542846219614e-05,0.12038793414831161,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,7488,1,0,0.7531,0.0,4.690542846219614e-05,0.12038793414831161,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,7488,2,1,0.8043,0.0,4.690542846219614e-05,0.12038793414831161,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,7488,3,0,0.8018,0.0,4.690542846219614e-05,0.12038793414831161,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,7488,4,1,0.8093,0.0,4.690542846219614e-05,0.12038793414831161,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,7488,5,0,0.7975,0.0,4.690542846219614e-05,0.12038793414831161,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,9831,0,1,0.7938,0.0,3.946538373877928e-10,0.2178259938955307,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,9831,1,1,0.807,0.0,3.946538373877928e-10,0.2178259938955307,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,9831,2,1,0.8057,0.0,3.946538373877928e-10,0.2178259938955307,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,9831,3,1,0.8017,0.0,3.946538373877928e-10,0.2178259938955307,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,9831,4,0,0.7971,0.0,3.946538373877928e-10,0.2178259938955307,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,dpp2,1,cosine,9831,5,1,0.8104,0.0,3.946538373877928e-10,0.2178259938955307,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,2540,0,1,0.8075,0.0,0.001182038802653551,0.1661132574081421,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,2540,1,1,0.7704,0.0,0.001182038802653551,0.1661132574081421,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,2540,2,0,0.8021,0.0,0.001182038802653551,0.1661132574081421,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,2540,3,1,0.8002,0.0,0.001182038802653551,0.1661132574081421,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3725,0,1,0.812,0.0,6.882719958412054e-07,0.23548899590969086,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3725,1,1,0.805,0.0,6.882719958412054e-07,0.23548899590969086,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3725,2,1,0.7944,0.0,6.882719958412054e-07,0.23548899590969086,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3725,3,1,0.8012,0.0,6.882719958412054e-07,0.23548899590969086,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3875,0,1,0.8001,0.0,8.299622095364612e-06,0.1903166025876999,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3875,1,1,0.7973,0.0,8.299622095364612e-06,0.1903166025876999,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3875,2,1,0.8063,0.0,8.299622095364612e-06,0.1903166025876999,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,3875,3,0,0.7872,0.0,8.299622095364612e-06,0.1903166025876999,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5169,0,1,0.7893,0.0,4.304568435031797e-08,0.1038275882601738,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5169,1,0,0.788,0.0,4.304568435031797e-08,0.1038275882601738,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5169,2,1,0.801,0.0,4.304568435031797e-08,0.1038275882601738,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5169,3,1,0.8181,0.0,4.304568435031797e-08,0.1038275882601738,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5705,0,1,0.8031,0.0,1.8982251503985026e-07,0.09747201204299927,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5705,1,0,0.8119,0.0,1.8982251503985026e-07,0.09747201204299927,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5705,2,1,0.7978,0.0,1.8982251503985026e-07,0.09747201204299927,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchResNet20BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchResNet20BN_ce5_tgt50,dpp2,1,cosine,5705,3,1,0.8045,0.0,1.8982251503985026e-07,0.09747201204299927,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,2540,0,0,0.8104,0.0,0.001182038802653551,0.164559006690979,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,2540,1,1,0.7729,0.0,0.001182038802653551,0.164559006690979,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,2540,2,1,0.806,0.0,0.001182038802653551,0.164559006690979,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,2540,3,1,0.8055,0.0,0.001182038802653551,0.164559006690979,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3725,0,1,0.7994,0.0,6.882719958412054e-07,0.23898008465766907,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3725,1,1,0.803,0.0,6.882719958412054e-07,0.23898008465766907,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3725,2,0,0.7999,0.0,6.882719958412054e-07,0.23898008465766907,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3725,3,1,0.8003,0.0,6.882719958412054e-07,0.23898008465766907,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3875,0,1,0.8016,0.0,8.299622095364612e-06,0.1917446404695511,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3875,1,1,0.8006,0.0,8.299622095364612e-06,0.1917446404695511,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3875,2,0,0.8061,0.0,8.299622095364612e-06,0.1917446404695511,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,3875,3,0,0.7979,0.0,8.299622095364612e-06,0.1917446404695511,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5169,0,1,0.7838,0.0,4.304568435031797e-08,0.10960683971643448,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5169,1,1,0.7912,0.0,4.304568435031797e-08,0.10960683971643448,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5169,2,1,0.8059,0.0,4.304568435031797e-08,0.10960683971643448,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5169,3,1,0.816,0.0,4.304568435031797e-08,0.10960683971643448,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5705,0,0,0.8002,0.0,1.8982251503985026e-07,0.10460777580738068,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5705,1,0,0.8116,0.0,1.8982251503985026e-07,0.10460777580738068,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5705,2,1,0.792,0.0,1.8982251503985026e-07,0.10460777580738068,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_cosine_seldpp2_selarchVGG13BN_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,selarchVGG13BN_ce5_tgt50,dpp2,1,cosine,5705,3,1,0.8024,0.0,1.8982251503985026e-07,0.10460777580738068,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,2540,0,1,0.807,0.0,0.0023954720236361027,0.13880513608455658,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,2540,1,0,0.78,0.0,0.0023954720236361027,0.13880513608455658,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,2540,2,1,0.8063,0.0,0.0023954720236361027,0.13880513608455658,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,2540,3,1,0.8012,0.0,0.0023954720236361027,0.13880513608455658,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,2540,4,0,0.804,0.0,0.0023954720236361027,0.13880513608455658,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,2540,5,1,0.8094,0.0,0.0023954720236361027,0.13880513608455658,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,8129,0,1,0.8059,0.0,9.513516488368623e-06,0.10015257447957993,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,8129,1,1,0.8019,0.0,9.513516488368623e-06,0.10015257447957993,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,8129,2,1,0.796,0.0,9.513516488368623e-06,0.10015257447957993,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,8129,3,1,0.8019,0.0,9.513516488368623e-06,0.10015257447957993,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,8129,4,1,0.7852,0.0,9.513516488368623e-06,0.10015257447957993,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,8129,5,1,0.8036,0.0,9.513516488368623e-06,0.10015257447957993,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,3725,0,1,0.8023,0.0,9.336874427390285e-06,0.19232000410556793,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,3725,1,1,0.7976,0.0,9.336874427390285e-06,0.19232000410556793,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,3725,2,1,0.7948,0.0,9.336874427390285e-06,0.19232000410556793,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,3725,3,0,0.7973,0.0,9.336874427390285e-06,0.19232000410556793,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,3725,4,1,0.8086,0.0,9.336874427390285e-06,0.19232000410556793,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,3725,5,1,0.8034,0.0,9.336874427390285e-06,0.19232000410556793,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,5705,0,1,0.8071,0.0,1.2985231023776578e-07,0.07410111278295517,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,5705,1,1,0.8137,0.0,1.2985231023776578e-07,0.07410111278295517,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,5705,2,1,0.7859,0.0,1.2985231023776578e-07,0.07410111278295517,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.005_eps8_seed42_lam1_l2_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.005,8,42,ce5_tgt50,greedy,1,l2,5705,3,1,0.8107,0.0,1.2985231023776578e-07,0.07410111278295517,250.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,2540,0,1,0.8053,0.0,0.002384867984801531,0.1513049453496933,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,2540,1,1,0.7763,0.0,0.002384867984801531,0.1513049453496933,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,2540,2,1,0.8056,0.0,0.002384867984801531,0.1513049453496933,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,2540,3,1,0.7998,0.0,0.002384867984801531,0.1513049453496933,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,2540,4,1,0.8,0.0,0.002384867984801531,0.1513049453496933,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,2540,5,1,0.8006,0.0,0.002384867984801531,0.1513049453496933,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,8129,0,1,0.7983,0.0,9.496261554886587e-06,0.11233969777822495,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,8129,1,1,0.7959,0.0,9.496261554886587e-06,0.11233969777822495,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,8129,2,1,0.8011,0.0,9.496261554886587e-06,0.11233969777822495,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,8129,3,1,0.7967,0.0,9.496261554886587e-06,0.11233969777822495,500.0
CIFAR10_ConvNetBN_fc_ours_dog-bird_b0.01_eps8_seed42_lam1_cosine_ce5_tgt50,CIFAR10,ConvNetBN,fc,dog-bird,0.01,8,42,ce5_tgt50,greedy,1,cosine,8129,4,1,0.7956,0.0,9.496261554886587e-06,0.11233969777822495,500.0
