dataset,model,attack,base,class_pair,seed,num_surrogate,coef,budget,num_poisons,epsilon,target_margin_low,target_margin_high,target_id,victim_id,success,clean_test_acc
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7,1,1,0.8404404404404404
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7,2,1,0.8416416416416417
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7,3,1,0.8373373373373373
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7,4,0,0.8381381381381381
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7,5,1,0.8419419419419419
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7117,0,1,0.8405405405405405
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7117,1,0,0.8391391391391392
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7117,2,1,0.8354354354354354
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7117,3,1,0.8406406406406406
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7117,4,1,0.8422422422422422
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,7117,5,1,0.8408408408408409
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,476,0,0,0.8431431431431431
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,476,1,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,476,2,0,0.8406406406406406
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,476,3,0,0.8366366366366367
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,476,4,0,0.8389389389389389
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,476,5,0,0.8372372372372372
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9705,0,0,0.8348348348348348
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9705,1,0,0.8423423423423423
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9705,2,1,0.8333333333333334
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9705,3,0,0.8391391391391392
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9705,4,0,0.8401401401401402
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9705,5,0,0.8408408408408409
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,2275,0,0,0.831031031031031
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,2275,1,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,2275,2,0,0.838038038038038
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,2275,3,0,0.8406406406406406
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,2275,4,0,0.8397397397397397
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,2275,5,0,0.8385385385385385
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,1757,0,0,0.8396396396396396
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,1757,1,1,0.8400400400400401
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,1757,2,1,0.8337337337337337
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,1757,3,1,0.8421421421421421
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,1757,4,0,0.8277277277277277
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,1757,5,0,0.8397397397397397
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9969,0,1,0.8400400400400401
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9969,1,1,0.8373373373373373
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9969,2,1,0.835935935935936
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9969,3,1,0.8226226226226226
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9969,4,1,0.8344344344344344
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,9969,5,1,0.8312312312312312
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,4786,0,1,0.841041041041041
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,4786,1,1,0.8418418418418419
CIFAR10,ConvNetBN,FC,ours,frog-airplane,42,5,1.0,0.002,100,0.0313,0.05,0.5,4786,2,0,0.8401401401401402
